date,log_date,time,target,target_raw,top10_raw,top1
2022-06-17,2022-06-17,13:10:00,516520,516520.SH,"516520.SH:3.3536,159870.SZ:3.2437,513180.SH:2.6894,562500.SH:2.6606,159967.SZ:2.6228,159852.SZ:2.5299,512690.SH:2.5187,159949.SZ:2.4548,159915.SZ:2.4373,159851.SZ:2.2882",516520
2022-06-20,2022-06-20,13:10:00,159605,159605.SZ,"159605.SZ:4.6553,516520.SH:3.7211,159949.SZ:3.5687,159967.SZ:3.4693,159915.SZ:3.4123,512690.SH:3.2530,562500.SH:3.1177,159852.SZ:3.0877,159870.SZ:3.0857,512880.SH:2.9859",159605
2022-06-21,2022-06-21,13:10:00,159605,159605.SZ,"159605.SZ:4.7048,515790.SH:4.6994,159949.SZ:3.7553,159915.SZ:3.5645,159967.SZ:3.3681,512690.SH:3.3673,516520.SH:3.2784,159851.SZ:2.9937,159852.SZ:2.9584,515170.SH:2.8818",159605
2022-06-22,2022-06-22,13:10:00,515790,515790.SH,"515790.SH:4.5910,159949.SZ:4.0431,159605.SZ:3.9742,159915.SZ:3.7141,159967.SZ:3.3739,159865.SZ:3.1421,512690.SH:3.0761,516520.SH:2.7040,159892.SZ:2.6388,515170.SH:2.5826",515790
2022-06-23,2022-06-23,13:10:00,159949,159949.SZ,"159949.SZ:4.7130,515790.SH:4.4627,159915.SZ:4.1860,562800.SH:3.8551,159967.SZ:3.7831,159605.SZ:3.6013,562500.SH:3.4381,516520.SH:3.3139,159865.SZ:3.2391,159892.SZ:2.8999",159949
2022-06-24,2022-06-24,13:10:00,159892,159892.SZ,"159892.SZ:4.7600,159605.SZ:4.1811,562500.SH:4.0085,516520.SH:3.7934,159865.SZ:3.4207,562800.SH:3.4044,512690.SH:3.0592,512070.SH:2.7300,159851.SZ:2.7200,159852.SZ:2.6873",159892
2022-06-27,2022-06-27,13:10:00,516520,516520.SH,"516520.SH:4.2976,562800.SH:4.2328,159865.SZ:3.9825,512690.SH:3.7885,515170.SH:3.3403,513180.SH:3.2673,512010.SH:3.0762,512070.SH:3.0072,159851.SZ:2.7573,159852.SZ:2.7482",516520
2022-06-28,2022-06-28,13:10:00,562800,562800.SH,"562800.SH:4.9006,516520.SH:4.7689,159605.SZ:4.6491,512690.SH:4.0181,159865.SZ:3.9841,515170.SH:3.6053,513180.SH:3.4744,512010.SH:3.4259,159928.SZ:3.3017,159992.SZ:2.8439",562800
2022-06-29,2022-06-29,13:10:00,512690,512690.SH,"512690.SH:3.7023,512010.SH:3.5699,515170.SH:3.5192,159766.SZ:3.3946,159928.SZ:3.0504,515120.SH:2.9661,159992.SZ:2.9431,159852.SZ:2.5364,512170.SH:2.5182,512070.SH:2.5052",512690
2022-06-30,2022-06-30,13:10:00,512690,512690.SH,"512690.SH:4.4904,515170.SH:4.2622,512010.SH:4.2578,159928.SZ:3.5488,159992.SZ:3.5060,515120.SH:3.4409,512170.SH:2.9427,512070.SH:2.2115,510300.SH:2.2064,159852.SZ:2.1747",512690
2022-07-01,2022-07-01,13:10:00,159967,159967.SZ,"159967.SZ:4.4552,159915.SZ:4.3893,512690.SH:4.0841,512010.SH:4.0392,515170.SH:3.9623,562800.SH:3.7898,515120.SH:3.4644,562500.SH:3.4336,159992.SZ:3.4128,516520.SH:3.2613",159967
2022-07-04,2022-07-04,13:10:00,159949,159949.SZ,"159949.SZ:4.6666,515120.SH:4.6324,159992.SZ:4.6158,159967.SZ:4.3667,562800.SH:4.2366,159915.SZ:4.0971,512690.SH:3.6745,515170.SH:3.6673,159928.SZ:3.3305,512170.SH:3.2958",159949
2022-07-05,2022-07-05,13:10:00,159766,159766.SZ,"159766.SZ:4.9153,562800.SH:4.4347,159967.SZ:4.0253,159949.SZ:3.8468,512170.SH:3.8005,159915.SZ:3.4716,515170.SH:3.2742,512690.SH:3.2252,159928.SZ:3.2041,159865.SZ:2.9065",159766
2022-07-06,2022-07-06,13:10:00,515790,515790.SH,"515790.SH:4.7628,562800.SH:4.1113,159840.SZ:3.9646,159755.SZ:3.8840,512170.SH:3.6996,159949.SZ:3.1176,159915.SZ:2.8755,159865.SZ:2.7531,159928.SZ:2.5663,515170.SH:2.5237",515790
2022-07-07,2022-07-07,13:10:00,515030,515030.SH,"515030.SH:4.9804,515120.SH:4.7886,159992.SZ:4.6223,512010.SH:4.5947,562800.SH:4.0697,159840.SZ:3.8639,159755.SZ:3.8318,159967.SZ:3.2409,159865.SZ:3.1683,159949.SZ:3.0341",515030
2022-07-08,2022-07-08,13:10:00,515120,515120.SH,"515120.SH:4.4172,159992.SZ:4.2332,515790.SH:4.2194,512010.SH:4.0023,515030.SH:3.7091,562800.SH:3.5141,159865.SZ:3.2098,512170.SH:2.6981,159840.SZ:2.6519,159967.SZ:2.4370",515120
2022-07-11,2022-07-11,13:10:00,515120,515120.SH,"515120.SH:3.5861,159992.SZ:3.4391,159865.SZ:3.3282,512010.SH:2.8995,515790.SH:2.8400,512170.SH:1.9774,512670.SH:1.8115,159967.SZ:1.5121,512710.SH:1.4304,159949.SZ:1.4087",515120
2022-07-12,2022-07-12,13:10:00,511880,511880.SH,,
2022-07-13,2022-07-13,13:10:00,511880,511880.SH,,
2022-07-14,2022-07-14,13:10:00,511880,511880.SH,,
2022-07-15,2022-07-15,13:10:00,513100,513100.SH,513100.SH:0.1007,513100
2022-07-18,2022-07-18,13:10:00,513100,513100.SH,"513100.SH:0.2082,513500.SH:0.1779",513100
2022-07-19,2022-07-19,13:10:00,513100,513100.SH,513100.SH:0.1704,513100
2022-07-20,2022-07-20,13:10:00,513100,513100.SH,"513100.SH:0.3505,513500.SH:0.3397",513100
2022-07-21,2022-07-21,13:10:00,513100,513100.SH,"513100.SH:0.4810,513500.SH:0.4296",513100
2022-07-22,2022-07-22,13:10:00,513100,513100.SH,"513100.SH:0.5937,513500.SH:0.5106,513520.SH:0.0251",513100
2022-07-25,2022-07-25,13:10:00,513100,513100.SH,"513100.SH:0.5524,513500.SH:0.4711,513520.SH:0.0779",513100
2022-07-26,2022-07-26,13:10:00,513100,513100.SH,"513100.SH:0.5079,513500.SH:0.4704,513520.SH:0.1594",513100
2022-07-27,2022-07-27,13:10:00,513100,513100.SH,"513100.SH:0.4857,513500.SH:0.4762,513520.SH:0.2428,159985.SZ:0.0004",513100
2022-07-28,2022-07-28,13:10:00,513100,513100.SH,"513100.SH:0.6612,513500.SH:0.5751,513520.SH:0.3927,159985.SZ:0.0047",513100
2022-07-29,2022-07-29,13:10:00,513100,513100.SH,"513100.SH:1.0388,513500.SH:0.8251,513520.SH:0.6956,159985.SZ:0.0085",513100
2022-08-01,2022-08-01,13:10:00,513100,513100.SH,"513100.SH:1.4162,513500.SH:1.1469,513520.SH:1.1386,513030.SH:0.0620",513100
2022-08-02,2022-08-02,13:10:00,513100,513100.SH,"513100.SH:1.6725,513500.SH:1.4281,513030.SH:0.2213,159985.SZ:0.0190",513100
2022-08-03,2022-08-03,13:10:00,513100,513100.SH,"513100.SH:1.6998,513520.SH:1.6339,513500.SH:1.5255,513030.SH:0.3986,159985.SZ:0.0226,159980.SZ:0.0180",513100
2022-08-04,2022-08-04,13:10:00,513100,513100.SH,"513100.SH:2.1143,513500.SH:1.7020,513520.SH:1.6568,513030.SH:0.6670,161226.SZ:0.0687,518880.SH:0.0068",513100
2022-08-05,2022-08-05,13:10:00,513100,513100.SH,"513100.SH:2.3370,513520.SH:1.9539,513500.SH:1.7425,513030.SH:0.9439,159980.SZ:0.3146,161226.SZ:0.2423,159985.SZ:0.1101,518880.SH:0.0705",513100
2022-08-08,2022-08-08,13:10:00,513100,513100.SH,"513100.SH:2.3051,513520.SH:1.8450,513500.SH:1.7825,513030.SH:1.1583,159980.SZ:0.5368,518880.SH:0.1663,159985.SZ:0.1183",513100
2022-08-09,2022-08-09,13:10:00,513100,513100.SH,"513100.SH:2.2153,513500.SH:1.7806,513030.SH:1.3786,159980.SZ:0.7702,161226.SZ:0.7354,518880.SH:0.3784,159985.SZ:0.1552",513100
2022-08-10,2022-08-10,13:10:00,513100,513100.SH,"513100.SH:1.8199,513500.SH:1.5702,513520.SH:1.0946,513030.SH:1.0850,588080.SH:1.0306,161226.SZ:0.8924,159980.SZ:0.8774,516520.SH:0.8095,512660.SH:0.5565,515880.SH:0.5422",513100
2022-08-11,2022-08-11,13:10:00,513100,513100.SH,"513100.SH:2.2918,512480.SH:2.0715,513500.SH:1.8318,588080.SH:1.5457,159980.SZ:1.3104,513030.SH:1.3005,161226.SZ:1.0623,516520.SH:0.9025,515050.SH:0.8742,515880.SH:0.8140",513100
2022-08-12,2022-08-12,13:10:00,512480,512480.SH,"512480.SH:2.7861,513100.SH:2.2031,513500.SH:1.8561,159980.SZ:1.7228,588080.SH:1.6200,513520.SH:1.3489,513030.SH:1.2674,161226.SZ:1.1411,515050.SH:1.0860,515980.SH:0.8561",512480
2022-08-15,2022-08-15,13:10:00,512480,512480.SH,"512480.SH:2.8721,513100.SH:2.5100,513500.SH:2.0890,513520.SH:1.5836,159980.SZ:1.5830,588080.SH:1.5380,161226.SZ:1.3993,513030.SH:1.3609,159732.SZ:1.2288,159995.SZ:1.0299",512480
2022-08-16,2022-08-16,13:10:00,513100,513100.SH,"513100.SH:2.6744,512480.SH:2.6474,513500.SH:2.2298,513520.SH:1.6161,159980.SZ:1.6142,588080.SH:1.2406,513030.SH:1.2242,161226.SZ:1.1588,159732.SZ:1.1008,159995.SZ:1.0243",513100
2022-08-17,2022-08-17,13:10:00,513100,513100.SH,"513100.SH:2.5624,512480.SH:2.3309,513500.SH:2.2226,513520.SH:1.6248,159980.SZ:1.5139,159732.SZ:1.3709,513030.SH:1.1988,159995.SZ:1.0080,161226.SZ:0.9756,515050.SH:0.9375",513100
2022-08-18,2022-08-18,13:10:00,512480,512480.SH,"512480.SH:2.2569,513100.SH:2.1013,513500.SH:1.9842,159732.SZ:1.4880,513520.SH:1.3087,159995.SZ:1.2350,159980.SZ:1.1207,515050.SH:1.0241,588080.SH:0.9020,513030.SH:0.7739",512480
2022-08-19,2022-08-19,13:10:00,513100,513100.SH,"513100.SH:1.8674,513500.SH:1.8446,512480.SH:1.5096,159732.SZ:1.2371,513520.SH:1.0262,159995.SZ:0.9651,515050.SH:0.8855,159980.SZ:0.8454,515880.SH:0.5848,515790.SH:0.5553",513100
2022-08-22,2022-08-22,13:10:00,513500,513500.SH,"513500.SH:1.4518,513100.SH:1.2533,159732.SZ:1.1283,515220.SH:1.0036,512480.SH:0.9057,159980.SZ:0.8316,515050.SH:0.8129,513520.SH:0.6930,159995.SZ:0.6841,515790.SH:0.5901",513500
2022-08-23,2022-08-23,13:10:00,515220,515220.SH,"515220.SH:1.8639,513500.SH:0.9411,159732.SZ:0.9397,159985.SZ:0.8183,515790.SH:0.8127,159980.SZ:0.7589,515050.SH:0.6641,513100.SH:0.5835,159995.SZ:0.5101,513520.SH:0.4202",515220
2022-08-24,2022-08-24,13:10:00,515220,515220.SH,"515220.SH:2.4152,159985.SZ:0.9519,159980.SZ:0.6845,513500.SH:0.6666,513100.SH:0.3503,513520.SH:0.2875,518880.SH:0.1499,511380.SH:0.0886",515220
2022-08-25,2022-08-25,13:10:00,159985,159985.SZ,"159985.SZ:0.8680,159980.SZ:0.6616,518880.SH:0.1283",159985
2022-08-26,2022-08-26,13:10:00,159980,159980.SZ,"159980.SZ:0.6825,159985.SZ:0.6309,513500.SH:0.5887,518880.SH:0.0985,501018.SH:0.0005",159980
2022-08-29,2022-08-29,13:10:00,159985,159985.SZ,"159985.SZ:0.5572,159980.SZ:0.4365,501018.SH:0.0079",159985
2022-08-30,2022-08-30,13:10:00,501018,501018.SH,"501018.SH:0.0828,518880.SH:0.0338",501018
2022-08-31,2022-08-31,13:10:00,511880,511880.SH,,
2022-09-01,2022-09-01,13:10:00,511880,511880.SH,,
2022-09-02,2022-09-02,13:10:00,511880,511880.SH,,
2022-09-05,2022-09-05,13:10:00,159985,159985.SZ,159985.SZ:0.5691,159985
2022-09-06,2022-09-06,13:10:00,159985,159985.SZ,159985.SZ:0.4073,159985
2022-09-07,2022-09-07,13:10:00,159985,159985.SZ,159985.SZ:0.3811,159985
2022-09-08,2022-09-08,13:10:00,159985,159985.SZ,159985.SZ:0.3593,159985
2022-09-09,2022-09-09,13:10:00,159985,159985.SZ,159985.SZ:0.3966,159985
2022-09-13,2022-09-13,13:10:00,159985,159985.SZ,"159985.SZ:0.7373,159980.SZ:0.0000",159985
2022-09-14,2022-09-14,13:10:00,159985,159985.SZ,159985.SZ:0.9311,159985
2022-09-15,2022-09-15,13:10:00,159985,159985.SZ,"159985.SZ:0.9655,159980.SZ:0.0012",159985
2022-09-16,2022-09-16,13:10:00,159985,159985.SZ,"159985.SZ:1.0672,159980.SZ:0.0019",159985
2022-09-19,2022-09-19,13:10:00,159985,159985.SZ,"159985.SZ:1.2577,159980.SZ:0.0101",159985
2022-09-20,2022-09-20,13:10:00,159985,159985.SZ,"159985.SZ:1.2915,159980.SZ:0.0263",159985
2022-09-21,2022-09-21,13:10:00,159985,159985.SZ,"159985.SZ:1.3746,159980.SZ:0.0575,161226.SZ:0.0079",159985
2022-09-22,2022-09-22,13:10:00,159985,159985.SZ,"159985.SZ:1.5359,159980.SZ:0.1097,161226.SZ:0.0796",159985
2022-09-23,2022-09-23,13:10:00,159985,159985.SZ,"159985.SZ:1.3455,159980.SZ:0.0944",159985
2022-09-26,2022-09-26,13:10:00,511880,511880.SH,,
2022-09-27,2022-09-27,13:10:00,159985,159985.SZ,159985.SZ:0.9691,159985
2022-09-28,2022-09-28,13:10:00,159985,159985.SZ,159985.SZ:1.0253,159985
2022-09-29,2022-09-29,13:10:00,159985,159985.SZ,159985.SZ:1.4460,159985
2022-09-30,2022-09-30,13:10:00,511880,511880.SH,,
2022-10-10,2022-10-10,13:10:00,161226,161226.SZ,"161226.SZ:0.3825,518880.SH:0.0082,513290.SH:0.0009",161226
2022-10-11,2022-10-11,13:10:00,161226,161226.SZ,"161226.SZ:0.4164,159980.SZ:0.0240,518880.SH:0.0156,513290.SH:0.0003",161226
2022-10-12,2022-10-12,13:10:00,161226,161226.SZ,"161226.SZ:0.3661,518880.SH:0.0399,159980.SZ:0.0124,513290.SH:0.0029",161226
2022-10-13,2022-10-13,13:10:00,159985,159985.SZ,"159985.SZ:0.7146,161226.SZ:0.2749,518880.SH:0.0670,159980.SZ:0.0164,513290.SH:0.0091",159985
2022-10-14,2022-10-14,13:10:00,159985,159985.SZ,"159985.SZ:0.7505,161226.SZ:0.1998,518880.SH:0.0724,501018.SH:0.0371,159980.SZ:0.0286",159985
2022-10-17,2022-10-17,13:10:00,159985,159985.SZ,159985.SZ:0.4711,159985
2022-10-18,2022-10-18,13:10:00,159985,159985.SZ,159985.SZ:0.2148,159985
2022-10-19,2022-10-19,13:10:00,518880,518880.SH,518880.SH:0.0787,518880
2022-10-20,2022-10-20,13:10:00,511880,511880.SH,,
2022-10-21,2022-10-21,13:10:00,159883,159883.SZ,159883.SZ:1.9223,159883
2022-10-24,2022-10-24,13:10:00,159883,159883.SZ,"159883.SZ:2.4982,518880.SH:0.0986",159883
2022-10-25,2022-10-25,13:10:00,513290,513290.SH,"513290.SH:0.3423,501018.SH:0.2336,518880.SH:0.1468,513030.SH:0.0654,161226.SZ:0.0245,159980.SZ:0.0071",513290
2022-10-26,2022-10-26,13:10:00,513290,513290.SH,"513290.SH:0.4681,513030.SH:0.3137,501018.SH:0.2496,518880.SH:0.1586,161226.SZ:0.0751,159980.SZ:0.0306,159985.SZ:0.0020,513500.SH:0.0016",513290
2022-10-27,2022-10-27,13:10:00,513290,513290.SH,"513290.SH:0.8049,513030.SH:0.7430,518880.SH:0.1452,161226.SZ:0.0983,513500.SH:0.0751,159980.SZ:0.0564,513520.SH:0.0021,159985.SZ:0.0002",513290
2022-10-28,2022-10-28,13:10:00,513030,513030.SH,"513030.SH:1.1251,513290.SH:0.8515,501018.SH:0.6418,518880.SH:0.1377,513500.SH:0.1350,161226.SZ:0.1325,513520.SH:0.0135,159985.SZ:0.0000",513030
2022-10-31,2022-10-31,13:10:00,513030,513030.SH,"513030.SH:1.9102,513290.SH:1.5493,501018.SH:0.6512,513500.SH:0.4354,513520.SH:0.1071,161226.SZ:0.0990,159985.SZ:0.0002",513030
2022-11-01,2022-11-01,13:10:00,513030,513030.SH,"513030.SH:2.9247,513290.SH:2.0691,513500.SH:0.8437,501018.SH:0.7728,513520.SH:0.2695,518880.SH:0.0813,513100.SH:0.0690",513030
2022-11-02,2022-11-02,13:10:00,513030,513030.SH,"513030.SH:3.4681,513290.SH:2.8576,513500.SH:1.1771,501018.SH:1.1371,513520.SH:0.4382,161226.SZ:0.2953,513100.SH:0.1342,159985.SZ:0.0890,518880.SH:0.0877,159980.SZ:0.0358",513030
2022-11-03,2022-11-03,13:10:00,515400,515400.SH,"515400.SH:4.7323,159998.SZ:3.5837,513030.SH:3.2844,513290.SH:2.9787,159851.SZ:2.9734,513360.SH:2.7228,513120.SH:2.6148,515120.SH:2.4873,159992.SZ:2.4235,588080.SH:1.6933",515400
2022-11-04,2022-11-04,13:10:00,159998,159998.SZ,"159998.SZ:4.3170,513120.SH:4.3100,513360.SH:4.2344,159851.SZ:3.8157,513290.SH:3.0605,515120.SH:2.9813,159992.SZ:2.9439,159892.SZ:2.8357,588080.SH:2.6498,515980.SH:1.7200",159998
2022-11-07,2022-11-07,13:10:00,159998,159998.SZ,"159998.SZ:4.0809,159892.SZ:3.8134,159851.SZ:3.6743,513030.SH:3.4000,588080.SH:3.1159,513290.SH:2.8932,515120.SH:2.7097,159992.SZ:2.6501,515980.SH:2.1074,159819.SZ:1.8638",159998
2022-11-08,2022-11-08,13:10:00,159892,159892.SZ,"159892.SZ:4.8160,159998.SZ:4.0641,513030.SH:3.7198,588080.SH:3.3701,513290.SH:2.7675,515120.SH:2.4343,159992.SZ:2.3809,515980.SH:2.3344,159819.SZ:2.0756,512480.SH:1.9214",159892
2022-11-09,2022-11-09,13:10:00,159892,159892.SZ,"159892.SZ:4.7230,513030.SH:3.9847,159998.SZ:3.6908,159851.SZ:3.3978,588080.SH:3.2853,513290.SH:2.6073,515980.SH:2.3047,515120.SH:2.2523,512480.SH:2.1871,159992.SZ:2.1795",159892
2022-11-10,2022-11-10,13:10:00,159852,159852.SZ,"159852.SZ:4.9943,159892.SZ:4.1547,513030.SH:3.5744,159851.SZ:3.0636,159998.SZ:2.9658,588080.SH:2.7986,513290.SH:2.2156,515980.SH:1.9863,515120.SH:1.8766,159992.SZ:1.7840",159852
2022-11-11,2022-11-11,13:10:00,516510,516510.SH,"516510.SH:4.6502,513030.SH:4.6332,513360.SH:4.1378,159851.SZ:2.8679,513290.SH:2.7900,159998.SZ:2.5289,588080.SH:2.4603,159819.SZ:1.7517,161226.SZ:1.7116,512480.SH:1.6767",516510
2022-11-14,2022-11-14,13:10:00,513030,513030.SH,"513030.SH:4.8138,515400.SH:4.2256,516510.SH:3.5420,159852.SZ:2.9141,513360.SH:2.9017,159851.SZ:2.5241,513290.SH:2.3565,159998.SZ:2.0127,161226.SZ:1.8569,588080.SH:1.6055",513030
2022-11-15,2022-11-15,13:10:00,513030,513030.SH,"513030.SH:4.7387,515400.SH:4.2867,516510.SH:3.4856,513360.SH:3.1756,159852.SZ:2.8644,159851.SZ:2.8392,161226.SZ:2.3575,513290.SH:2.2869,159998.SZ:2.1274,588080.SH:1.6479",513030
2022-11-16,2022-11-16,13:10:00,513030,513030.SH,"513030.SH:4.8482,515400.SH:3.7487,513360.SH:3.2613,516510.SH:3.0759,159851.SZ:2.5665,161226.SZ:2.4172,159852.SZ:2.3157,513180.SH:2.2158,159869.SZ:2.1383,513290.SH:2.0224",513030
2022-11-17,2022-11-17,13:10:00,513030,513030.SH,"513030.SH:4.9845,515400.SH:3.6605,513180.SH:3.3031,159851.SZ:2.8307,512980.SH:2.5090,513360.SH:2.5043,161226.SZ:2.2480,513090.SH:1.8037,159995.SZ:1.5893,513290.SH:1.5578",513030
2022-11-18,2022-11-18,13:10:00,513030,513030.SH,"513030.SH:4.9775,159605.SZ:4.4363,513360.SH:3.9223,515400.SH:3.8926,512980.SH:3.7926,516510.SH:3.2566,159851.SZ:2.9883,159852.SZ:2.4641,513090.SH:2.4616,513330.SH:2.2088",513030
2022-11-21,2022-11-21,13:10:00,513030,513030.SH,"513030.SH:4.6319,512980.SH:3.5959,513360.SH:3.3490,513090.SH:2.6337,159851.SZ:2.4336,513330.SH:2.3366,516510.SH:2.2900,510900.SH:2.0628,159998.SZ:1.6527,159819.SZ:1.6046",513030
2022-11-22,2022-11-22,13:10:00,513030,513030.SH,"513030.SH:4.3448,512980.SH:3.7668,513090.SH:3.2888,510900.SH:2.5391,159851.SZ:2.2638,515400.SH:2.2461,516510.SH:1.8181,159998.SZ:1.4352,515050.SH:1.4300,159819.SZ:1.4292",513030
2022-11-23,2022-11-23,13:10:00,513030,513030.SH,"513030.SH:4.3486,513520.SH:1.3186,513290.SH:1.0218,513500.SH:0.6393,159985.SZ:0.0788",513030
2022-11-24,2022-11-24,13:10:00,513030,513030.SH,"513030.SH:4.3193,513520.SH:1.5241,513290.SH:0.7624,513500.SH:0.6876,518880.SH:0.4788,513100.SH:0.1941,159985.SZ:0.1040",513030
2022-11-25,2022-11-25,13:10:00,513030,513030.SH,"513030.SH:4.2054,513520.SH:1.5488,161226.SZ:0.9066,513500.SH:0.6892,513290.SH:0.5603,518880.SH:0.4548,513100.SH:0.2135,159985.SZ:0.1230",513030
2022-11-28,2022-11-28,13:10:00,513030,513030.SH,"513030.SH:3.7307,513520.SH:1.5308,513500.SH:0.6587,518880.SH:0.4412,513290.SH:0.4017,159985.SZ:0.0689",513030
2022-11-29,2022-11-29,13:10:00,513520,513520.SH,"513520.SH:1.4225,161226.SZ:0.6118,159980.SZ:0.4381,518880.SH:0.3926,159985.SZ:0.0671",513520
2022-11-30,2022-11-30,13:10:00,513520,513520.SH,"513520.SH:1.2944,161226.SZ:0.4918,159980.SZ:0.3386,159985.SZ:0.0949",513520
2022-12-01,2022-12-01,13:10:00,513030,513030.SH,"513030.SH:2.4375,513520.SH:1.3396,513500.SH:0.5550,159980.SZ:0.4164,513100.SH:0.3054,518880.SH:0.2894,513290.SH:0.1100,159985.SZ:0.0807",513030
2022-12-02,2022-12-02,13:10:00,513090,513090.SH,"513090.SH:3.8121,510900.SH:3.2116,513180.SH:3.0457,512800.SH:1.9358,513030.SH:1.8803,512070.SH:1.8712,512890.SH:1.4273,513330.SH:1.3657,512980.SH:1.1629,513520.SH:1.0725",513090
2022-12-05,2022-12-05,13:10:00,513090,513090.SH,"513090.SH:4.2829,513180.SH:4.1141,510900.SH:3.4771,512070.SH:2.3894,512800.SH:2.2063,513330.SH:1.9139,512890.SH:1.5608,513030.SH:1.4550,512980.SH:1.2442,159611.SZ:1.0438",513090
2022-12-06,2022-12-06,13:10:00,513180,513180.SH,"513180.SH:4.7921,513090.SH:4.2447,510900.SH:3.5412,512070.SH:2.5589,512800.SH:2.1700,513330.SH:2.0747,512890.SH:1.4229,515170.SH:1.2314,512980.SH:1.1203,512690.SH:1.0922",513180
2022-12-07,2022-12-07,13:10:00,513090,513090.SH,"513090.SH:3.8825,512200.SH:3.7191,510900.SH:3.4958,513330.SH:2.4459,512800.SH:2.0675,515170.SH:1.5945,512690.SH:1.4001,512890.SH:1.2910,512980.SH:1.1445,510760.SH:0.8690",513090
2022-12-08,2022-12-08,13:10:00,512200,512200.SH,"512200.SH:3.1380,513090.SH:3.0091,510900.SH:2.9545,513330.SH:2.4780,512070.SH:2.2400,512800.SH:1.9171,515170.SH:1.7602,512690.SH:1.5530,512980.SH:1.0075,159928.SZ:0.9292",512200
2022-12-09,2022-12-09,13:10:00,513330,513330.SH,"513330.SH:3.5729,510900.SH:3.4249,512200.SH:3.0222,513090.SH:2.8870,515170.SH:2.4993,512690.SH:2.4144,512070.SH:2.2643,512800.SH:1.9107,159928.SZ:1.3168,159892.SZ:1.0716",513330
2022-12-12,2022-12-12,13:10:00,513330,513330.SH,"513330.SH:3.8774,515170.SH:3.1101,512690.SH:3.0914,510900.SH:3.0266,513090.SH:2.5007,512070.SH:1.7434,159928.SZ:1.6457,512800.SH:1.5308,159766.SZ:1.3148,513360.SH:1.2373",513330
2022-12-13,2022-12-13,13:10:00,513330,513330.SH,"513330.SH:4.2982,512690.SH:3.5912,515170.SH:3.5221,510900.SH:2.8191,513090.SH:2.1103,159766.SZ:2.1058,159928.SZ:1.9377,512070.SH:1.4649,513360.SH:1.4166,512800.SH:1.2941",513330
2022-12-14,2022-12-14,13:10:00,512690,512690.SH,"512690.SH:4.8433,513330.SH:4.4337,515170.SH:4.4025,159766.SZ:3.2891,510900.SH:2.6042,159928.SZ:2.4257,513090.SH:1.8491,513360.SH:1.5725,512070.SH:1.2864,512800.SH:1.1635",512690
2022-12-15,2022-12-15,13:10:00,515170,515170.SH,"515170.SH:4.5064,513180.SH:4.3429,159766.SZ:4.1392,513330.SH:3.2316,159928.SZ:2.4561,510900.SH:1.8366,513360.SH:1.3036,513090.SH:1.1920,161226.SZ:1.1032,512070.SH:0.8788",515170
2022-12-16,2022-12-16,13:10:00,515170,515170.SH,"515170.SH:4.7566,513180.SH:3.5339,513330.SH:2.7335,159928.SZ:2.6345,510900.SH:1.6175,161226.SZ:0.9564,159985.SZ:0.8802,513090.SH:0.8169,512800.SH:0.7771,512070.SH:0.7144",515170
2022-12-19,2022-12-19,13:10:00,511880,511880.SH,,
2022-12-20,2022-12-20,13:10:00,511880,511880.SH,,
2022-12-21,2022-12-21,13:10:00,161226,161226.SZ,"161226.SZ:0.9251,159985.SZ:0.5876",161226
2022-12-22,2022-12-22,13:10:00,161226,161226.SZ,"161226.SZ:0.8901,159985.SZ:0.5964,159980.SZ:0.1375,518880.SH:0.0025",161226
2022-12-23,2022-12-23,13:10:00,159985,159985.SZ,159985.SZ:0.5594,159985
2022-12-26,2022-12-26,13:10:00,159985,159985.SZ,"159985.SZ:0.7369,161226.SZ:0.5884,159980.SZ:0.0865,518880.SH:0.0017",159985
2022-12-27,2022-12-27,13:10:00,159985,159985.SZ,"159985.SZ:0.7823,161226.SZ:0.5533,518880.SH:0.0035",159985
2022-12-28,2022-12-28,13:10:00,159985,159985.SZ,"159985.SZ:0.7044,161226.SZ:0.4732,159980.SZ:0.1617,518880.SH:0.0090",159985
2022-12-29,2022-12-29,13:10:00,159985,159985.SZ,"159985.SZ:0.8255,159980.SZ:0.1587,518880.SH:0.0127",159985
2022-12-30,2022-12-30,13:10:00,161226,161226.SZ,"161226.SZ:0.3053,159980.SZ:0.1624,518880.SH:0.0341",161226
2023-01-03,2023-01-03,13:10:00,513360,513360.SH,"513360.SH:2.3444,159981.SZ:0.8563,513120.SH:0.5420,512690.SH:0.4353,161226.SZ:0.2885,159766.SZ:0.2746",513360
2023-01-04,2023-01-04,13:10:00,513360,513360.SH,"513360.SH:2.4658,513120.SH:0.9545,159985.SZ:0.8990,159981.SZ:0.8953,510900.SH:0.2568,161226.SZ:0.1787,518880.SH:0.1079",513360
2023-01-05,2023-01-05,13:10:00,513120,513120.SH,"513120.SH:1.4248,513330.SH:0.8133,159981.SZ:0.7183,159985.SZ:0.6754,510900.SH:0.3898,518880.SH:0.1486",513120
2023-01-06,2023-01-06,13:10:00,513120,513120.SH,"513120.SH:1.8555,513360.SH:1.6888,513330.SH:0.9950,159981.SZ:0.7449,510900.SH:0.4632,159985.SZ:0.4034,512690.SH:0.3545,518880.SH:0.1178",513120
