date,time,value,weak,pool,target
2022-02-08,15:30:00,2436099.93,True,9,501018
2022-02-09,15:30:00,2388853.93,True,9,501018
2022-02-10,15:30:00,2398303.13,True,9,501018
2022-02-11,15:30:00,2391811.97,True,9,159985
2022-02-14,15:30:00,2434609.15,True,9,159985
2022-02-15,15:30:00,2409117.31,True,9,159985
2022-02-16,15:30:00,2428448.21,True,9,159980
2022-02-17,15:30:00,2437211.41,False,72,501018
2022-02-18,15:30:00,2413486.41,False,72,501018
2022-02-21,15:30:00,2415858.91,False,72,501018
2022-02-22,15:30:00,2501268.91,False,72,501018
2022-02-23,15:30:00,2465681.41,True,9,501018
2022-02-24,15:30:00,2635149.23,False,72,562800
2022-02-25,15:30:00,2681524.66,True,9,501018
2022-02-28,15:30:00,2716255.65,True,9,501018
2022-03-01,15:30:00,2701347.24,True,9,501018
2022-03-02,15:30:00,2904017.61,False,72,512400
2022-03-03,15:30:00,2965155.96,True,9,501018
2022-03-04,15:30:00,2803393.39,True,9,159985
2022-03-07,15:30:00,2945110.59,True,9,159985
2022-03-08,15:30:00,2989863.39,True,9,159985
2022-03-09,15:30:00,3034613.58,True,9,159985
2022-03-10,15:30:00,2958169.08,True,9,159985
2022-03-11,15:30:00,3008510.58,True,9,159985
2022-03-14,15:30:00,3034613.58,True,9,159985
2022-03-15,15:30:00,2954440.08,True,9,159985
2022-03-16,15:30:00,3008510.58,True,9,159985
2022-03-17,15:30:00,2999188.08,True,9,159985
2022-03-18,15:30:00,3066310.08,True,9,159985
2022-03-21,15:30:00,3075632.58,False,72,159985
2022-03-22,15:30:00,3170716.67,False,71,159985
