date,value,action,line
2023-07-26,6844469.445450002,close,2023-07-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396890 security=159985.XSHE mode=OrderTargetValue: _value=6844469.445450002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-07-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-07-27,6990979.445450001,close,2023-07-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396891 security=159985.XSHE mode=OrderTargetValue: _value=6990979.445450001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-07-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-07-28,6908169.445450002,close,2023-07-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396892 security=159985.XSHE mode=OrderTargetValue: _value=6908169.445450002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-07-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-07-31,6806249.445450002,close,2023-07-31 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396893 security=159985.XSHE mode=OrderTargetValue: _value=6806249.445450002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-07-31 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-08,6916035.9641317045,close,2023-08-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396904 security=513090.XSHG mode=OrderTargetValue: _value=6916035.9641317045 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-09,6821218.464131705,close,2023-08-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396905 security=513090.XSHG mode=OrderTargetValue: _value=6821218.464131705 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-15,6886513.964735805,close,2023-08-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396911 security=501018.XSHG mode=OrderTargetValue: _value=6886513.964735805 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-18,6912946.979533305,close,2023-08-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396916 security=159985.XSHE mode=OrderTargetValue: _value=6912946.979533305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-21,7063426.979533305,close,2023-08-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396917 security=159985.XSHE mode=OrderTargetValue: _value=7063426.979533305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-22,6879841.379533306,close,2023-08-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396918 security=159985.XSHE mode=OrderTargetValue: _value=6879841.379533306 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-24,6917719.457933304,open,2023-08-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396921 security=511880.XSHG mode=OrderTargetValue: _value=6917719.457933304 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-08-24 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-08-29,7053396.127083305,close,2023-08-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396925 security=159985.XSHE mode=OrderTargetValue: _value=7053396.127083305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-30,7023734.127083304,close,2023-08-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396926 security=159985.XSHE mode=OrderTargetValue: _value=7023734.127083304 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-08-31,7032632.727083305,close,2023-08-31 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396927 security=159985.XSHE mode=OrderTargetValue: _value=7032632.727083305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-08-31 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-01,6967376.327083305,close,2023-09-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396928 security=159985.XSHE mode=OrderTargetValue: _value=6967376.327083305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-04,6860593.127083305,close,2023-09-04 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396929 security=159985.XSHE mode=OrderTargetValue: _value=6860593.127083305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-04 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-05,6916950.927083304,close,2023-09-05 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396930 security=159985.XSHE mode=OrderTargetValue: _value=6916950.927083304 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-05 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-06,7011869.3270833045,close,2023-09-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396931 security=159985.XSHE mode=OrderTargetValue: _value=7011869.3270833045 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-07,7005936.927083305,close,2023-09-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396932 security=159985.XSHE mode=OrderTargetValue: _value=7005936.927083305 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-14,6916047.118367603,close,2023-09-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396940 security=501018.XSHG mode=OrderTargetValue: _value=6916047.118367603 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-15,7057399.322367602,close,2023-09-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396941 security=501018.XSHG mode=OrderTargetValue: _value=7057399.322367602 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-18,7047302.736367603,close,2023-09-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396942 security=501018.XSHG mode=OrderTargetValue: _value=7047302.736367603 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-09-19,7077592.494367602,close,2023-09-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396943 security=501018.XSHG mode=OrderTargetValue: _value=7077592.494367602 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-09-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-10-10,6344347.179517101,open,2023-10-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396959 security=511880.XSHG mode=OrderTargetValue: _value=6344347.179517101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-10 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-11,6344472.179517101,open,2023-10-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396960 security=511880.XSHG mode=OrderTargetValue: _value=6344472.179517101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-11 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-12,6344034.679517101,open,2023-10-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396961 security=511880.XSHG mode=OrderTargetValue: _value=6344034.679517101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-12 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-17,6293655.163017101,open,2023-10-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396966 security=511880.XSHG mode=OrderTargetValue: _value=6293655.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-17 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-18,6295515.163017101,open,2023-10-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396967 security=511880.XSHG mode=OrderTargetValue: _value=6295515.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-18 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-19,6294771.163017101,open,2023-10-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396968 security=511880.XSHG mode=OrderTargetValue: _value=6294771.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-19 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-20,6295267.163017101,open,2023-10-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396969 security=511880.XSHG mode=OrderTargetValue: _value=6295267.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-20 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-23,6295143.163017101,open,2023-10-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396970 security=511880.XSHG mode=OrderTargetValue: _value=6295143.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-23 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-24,6295577.163017101,open,2023-10-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396971 security=511880.XSHG mode=OrderTargetValue: _value=6295577.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-24 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-25,6295081.163017101,open,2023-10-25 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396972 security=511880.XSHG mode=OrderTargetValue: _value=6295081.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-25 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-26,6295391.163017101,open,2023-10-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396973 security=511880.XSHG mode=OrderTargetValue: _value=6295391.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-26 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-27,6296073.163017101,open,2023-10-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396974 security=511880.XSHG mode=OrderTargetValue: _value=6296073.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-27 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-10-30,6296197.163017101,open,2023-10-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396975 security=511880.XSHG mode=OrderTargetValue: _value=6296197.163017101 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2023-10-30 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2023-11-06,6545160.172257099,close,2023-11-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396982 security=513120.XSHG mode=OrderTargetValue: _value=6545160.172257099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-07,6468485.7722571,close,2023-11-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396983 security=513120.XSHG mode=OrderTargetValue: _value=6468485.7722571 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-08,6531219.3722571,close,2023-11-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396984 security=513120.XSHG mode=OrderTargetValue: _value=6531219.3722571 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-09,6398781.7722571,close,2023-11-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396985 security=513120.XSHG mode=OrderTargetValue: _value=6398781.7722571 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-10,6287255.3722570995,close,2023-11-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396986 security=513120.XSHG mode=OrderTargetValue: _value=6287255.3722570995 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-10 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-13,6189669.7722571,close,2023-11-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396987 security=513120.XSHG mode=OrderTargetValue: _value=6189669.7722571 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-16,6161900.611957099,close,2023-11-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396991 security=159892.XSHE mode=OrderTargetValue: _value=6161900.611957099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-23,6127626.3641371,close,2023-11-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396998 security=159509.XSHE mode=OrderTargetValue: _value=6127626.3641371 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-24,6109933.2641371,close,2023-11-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396999 security=159509.XSHE mode=OrderTargetValue: _value=6109933.2641371 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-29,6046847.772447099,close,2023-11-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397003 security=513030.XSHG mode=OrderTargetValue: _value=6046847.772447099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-11-30,6106034.172447098,close,2023-11-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397004 security=513030.XSHG mode=OrderTargetValue: _value=6106034.172447098 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-11-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-12-01,6120830.772447099,close,2023-12-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397005 security=513030.XSHG mode=OrderTargetValue: _value=6120830.772447099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-12-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2023-12-04,6150423.972447099,close,2023-12-04 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397006 security=513030.XSHG mode=OrderTargetValue: _value=6150423.972447099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2023-12-04 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
