date,time,value,weak,pool,target,target_raw,top10_raw
2021-12-15,15:30:00,1357999.97,False,71,512690,512690.SH,"512690.SH:3.4499,515170.SH:1.7870,159851.SZ:1.6320,515220.SH:1.5259,159732.SZ:0.9377,512880.SH:0.7018,515210.SH:0.6593,159928.SZ:0.6383,510760.SH:0.5098,512070.SH:0.4355"
2021-12-16,15:30:00,1338503.97,False,71,512690,512690.SH,"512690.SH:2.7475,159851.SZ:1.7104,515170.SH:1.4925,512880.SH:0.9131,159732.SZ:0.9051,515210.SH:0.8234,512070.SH:0.6354,512890.SH:0.5492,513090.SH:0.5395,510760.SH:0.5324"
2021-12-17,15:30:00,1297568.68,False,71,515220,515220.SH,"515220.SH:2.5702,512690.SH:1.8359,159851.SZ:1.7006,512880.SH:1.0213,515170.SH:0.9498,515210.SH:0.7941,512070.SH:0.7198,159732.SZ:0.6116,512890.SH:0.5986,513090.SH:0.5687"
2021-12-20,15:30:00,1271029.53,True,9,159985,159985.SZ,"159985.SZ:0.3336,159980.SZ:0.0000"
2021-12-21,15:30:00,1266831.53,True,9,159985,159985.SZ,"159985.SZ:0.3482,159980.SZ:0.0000"
2021-12-22,15:30:00,1272871.55,True,9,511880,511880.SH,
2021-12-23,15:30:00,1282856.62,True,9,159985,159985.SZ,"159985.SZ:0.5887,159980.SZ:0.0010"
2021-12-24,15:30:00,1290069.42,True,9,159985,159985.SZ,"159985.SZ:0.7901,159980.SZ:0.0072,513500.SH:0.0014"
2021-12-27,15:30:00,1276674.22,True,9,159985,159985.SZ,"159985.SZ:0.8000,513500.SH:0.0161,159980.SZ:0.0117,518880.SH:0.0051"
2021-12-28,15:30:00,1286978.22,True,9,159985,159985.SZ,"159985.SZ:0.9901,513500.SH:0.0693,159980.SZ:0.0351,518880.SH:0.0255,513030.SH:0.0042"
2021-12-29,15:30:00,1271522.22,True,9,159985,159985.SZ,"159985.SZ:0.9914,159980.SZ:0.0695,518880.SH:0.0391,501018.SH:0.0143,513100.SH:0.0003,513520.SH:0.0001"
2021-12-30,15:30:00,1277704.62,True,9,159985,159985.SZ,"159985.SZ:0.9869,159980.SZ:0.2368,501018.SH:0.2078,513030.SH:0.1362,513100.SH:0.0108,513520.SH:0.0022"
2021-12-31,15:30:00,1264163.87,True,9,501018,501018.SH,"501018.SH:0.5237,159980.SZ:0.3260,513500.SH:0.2956,513030.SH:0.1864,518880.SH:0.1001,161226.SZ:0.0523,513100.SH:0.0238"
2022-01-04,15:30:00,1260160.99,True,9,159985,159985.SZ,"159985.SZ:0.8632,501018.SH:0.7223,513500.SH:0.4052,159980.SZ:0.3317,513100.SH:0.0735"
2022-01-05,15:30:00,1277366.69,True,9,159985,159985.SZ,"159985.SZ:0.9595,501018.SH:0.8886,513500.SH:0.4071,159980.SZ:0.3989,513030.SH:0.3858,518880.SH:0.1407,513520.SH:0.0203"
2022-01-06,15:30:00,1252223.49,True,9,501018,501018.SH,"501018.SH:0.9696,159980.SZ:0.3884,513030.SH:0.3635"
2022-01-07,15:30:00,1290929.57,True,9,501018,501018.SH,"501018.SH:1.3304,159980.SZ:0.4041,513030.SH:0.3862"
2022-01-10,15:30:00,1275645.07,True,9,501018,501018.SH,"501018.SH:1.4030,159985.SZ:0.4922,159980.SZ:0.4117"
2022-01-11,15:30:00,1271476.57,True,9,501018,501018.SH,"501018.SH:1.4520,159985.SZ:0.3821,518880.SH:0.0370"
2022-01-12,15:30:00,1295098.07,True,9,501018,501018.SH,"501018.SH:1.8611,159980.SZ:0.5839,513030.SH:0.3518,159985.SZ:0.3197,518880.SH:0.0572"
2022-01-13,15:30:00,1304824.57,True,9,501018,501018.SH,"501018.SH:2.2064,159980.SZ:0.6831,513030.SH:0.4408,159985.SZ:0.2367,518880.SH:0.0770"
2022-01-14,15:30:00,1307603.57,True,9,501018,501018.SH,"501018.SH:2.5487,159980.SZ:0.7466,513030.SH:0.4721,518880.SH:0.0780,161226.SZ:0.0004"
2022-01-17,15:30:00,1329835.57,True,9,501018,501018.SH,"501018.SH:3.0937,159980.SZ:0.6920,518880.SH:0.0478"
2022-01-18,15:30:00,1346509.57,True,9,501018,501018.SH,"501018.SH:3.7494,159980.SZ:0.8027,518880.SH:0.0350"
2022-01-19,15:30:00,1357625.57,False,73,501018,501018.SH,"501018.SH:4.3869,159981.SZ:3.1443,159980.SZ:0.7987,159766.SZ:0.7832,512890.SH:0.6509,512200.SH:0.4942,510880.SH:0.3519,512800.SH:0.2380,511380.SH:0.0658"
2022-01-20,15:30:00,1359015.07,True,9,501018,501018.SH,"501018.SH:4.5050,159980.SZ:0.9972,518880.SH:0.0464,161226.SZ:0.0016,159985.SZ:0.0001"
2022-01-21,15:30:00,1336783.07,True,9,501018,501018.SH,"501018.SH:3.9343,159980.SZ:1.0039,518880.SH:0.0541,159985.SZ:0.0022"
2022-01-24,15:30:00,1359015.07,True,9,501018,501018.SH,"501018.SH:4.2112,159980.SZ:1.0543,518880.SH:0.0641,161226.SZ:0.0500,159985.SZ:0.0029"
2022-01-25,15:30:00,1331852.06,True,9,518880,518880.SH,"518880.SH:0.0917,161226.SZ:0.0490,159985.SZ:0.0010"
2022-01-26,15:30:00,1339139.51,True,9,501018,501018.SH,"501018.SH:2.8771,518880.SH:0.1029,159985.SZ:0.0001"
2022-01-27,15:30:00,1351538.81,True,9,501018,501018.SH,"501018.SH:2.8115,159980.SZ:0.5796"
2022-01-28,15:30:00,1365315.81,True,9,501018,501018.SH,501018.SH:2.6914
2022-02-07,15:30:00,1420423.81,True,9,501018,501018.SH,"501018.SH:3.3873,159980.SZ:0.6272,159985.SZ:0.5298"
2022-02-08,15:30:00,1417668.41,True,9,501018,501018.SH,"501018.SH:3.3178,159980.SZ:0.6171"
2022-02-09,15:30:00,1390114.41,True,9,501018,501018.SH,"501018.SH:2.9983,159985.SZ:2.0677,159980.SZ:0.5861,518880.SH:0.0070"
2022-02-10,15:30:00,1393541.0,True,9,159985,159985.SZ,"159985.SZ:3.5718,501018.SH:2.8304,159980.SZ:0.7841,518880.SH:0.0133"
2022-02-11,15:30:00,1370385.97,True,9,159985,159985.SZ,"159985.SZ:4.5732,501018.SH:2.6315,159980.SZ:0.7781,518880.SH:0.0053"
2022-02-14,15:30:00,1367552.67,True,9,159980,159980.SZ,"159980.SZ:0.7162,518880.SH:0.0433"
2022-02-15,15:30:00,1363250.54,True,9,501018,501018.SH,"501018.SH:3.0952,159980.SZ:0.5963,518880.SH:0.0981,161226.SZ:0.0040"
2022-02-16,15:30:00,1325547.15,True,9,159980,159980.SZ,"159980.SZ:0.5564,518880.SH:0.0851"
2022-02-17,15:30:00,1322189.55,True,9,159980,159980.SZ,"159980.SZ:0.4778,518880.SH:0.1345"
2022-02-18,15:30:00,1338817.05,False,72,501018,501018.SH,"501018.SH:1.5309,159766.SZ:0.9087,515220.SH:0.7796,159980.SZ:0.5059,518880.SH:0.1911,512800.SH:0.1756"
2022-02-21,15:30:00,1345555.15,False,72,515220,515220.SH,"515220.SH:1.3263,501018.SH:1.2237,159766.SZ:0.8332,159980.SZ:0.4464,518880.SH:0.2214,512800.SH:0.1573"
2022-02-22,15:30:00,1350301.62,False,72,515220,515220.SH,"515220.SH:1.6733,501018.SH:1.4479,159980.SZ:0.4450,518880.SH:0.3280"
2022-02-23,15:30:00,1318842.8,False,72,562800,562800.SH,"562800.SH:2.3131,515220.SH:1.9709,512400.SH:1.2966,501018.SH:1.2230,159980.SZ:0.4373,518880.SH:0.3666"
2022-02-24,15:30:00,1288701.13,False,72,562800,562800.SH,"562800.SH:2.7104,515220.SH:2.0395,512400.SH:1.6089,518880.SH:0.5679"
2022-02-25,15:30:00,1311394.99,True,9,501018,501018.SH,"501018.SH:1.7774,518880.SH:0.5939,159980.SZ:0.3814,161226.SZ:0.0029"
2022-02-28,15:30:00,1328415.43,True,9,501018,501018.SH,"501018.SH:1.9871,518880.SH:0.5979"
2022-03-01,15:30:00,1321109.83,True,9,501018,501018.SH,501018.SH:1.9056
2022-03-02,15:30:00,1429648.65,False,72,159985,159985.SZ,"159985.SZ:4.1777,512400.SH:3.4494,501018.SH:3.3371,515220.SH:2.6306,518880.SH:0.6925,159870.SZ:0.3147,159980.SZ:0.2854,510880.SH:0.2088"
2022-03-03,15:30:00,1420979.09,False,72,515220,515220.SH,"515220.SH:3.7938,512400.SH:3.4704,159985.SZ:3.3252,518880.SH:0.7229,159980.SZ:0.4886,510880.SH:0.3661,512100.SH:0.2488,159825.SZ:0.2442,159870.SZ:0.2273,515210.SH:0.2228"
2022-03-04,15:30:00,1419286.52,True,9,159985,159985.SZ,"159985.SZ:2.7353,518880.SH:0.8263,159980.SZ:0.6043,161226.SZ:0.2260"
2022-03-07,15:30:00,1491190.12,True,9,159985,159985.SZ,"159985.SZ:2.9095,518880.SH:1.0843,159980.SZ:0.9724,161226.SZ:0.5361"
2022-03-08,15:30:00,1513328.33,True,9,518880,518880.SH,518880.SH:1.3022
2022-03-09,15:30:00,1523097.69,True,9,159985,159985.SZ,"159985.SZ:3.3425,518880.SH:1.8224,161226.SZ:1.3725"
2022-03-10,15:30:00,1484647.89,True,9,159985,159985.SZ,159985.SZ:2.6367
2022-03-11,15:30:00,1509968.49,True,9,159985,159985.SZ,159985.SZ:2.5365
2022-03-14,15:30:00,1523097.69,True,9,159985,159985.SZ,"159985.SZ:2.6741,518880.SH:1.1668"
2022-03-15,15:30:00,1482772.29,True,9,159985,159985.SZ,159985.SZ:2.3602
2022-03-16,15:30:00,1509968.49,True,9,159985,159985.SZ,159985.SZ:2.3720
2022-03-17,15:30:00,1505279.49,True,9,159985,159985.SZ,159985.SZ:2.3896
2022-03-18,15:30:00,1539040.29,True,9,159985,159985.SZ,"159985.SZ:2.6123,159980.SZ:0.3914"
2022-03-21,15:30:00,1543729.29,False,72,159985,159985.SZ,159985.SZ:2.7046
2022-03-22,15:30:00,1591557.09,False,71,159985,159985.SZ,159985.SZ:3.1772
2022-03-23,15:30:00,1591557.09,False,72,159985,159985.SZ,159985.SZ:3.1264
2022-03-24,15:30:00,1582179.09,False,72,159985,159985.SZ,159985.SZ:3.1429
2022-03-25,15:30:00,1569987.69,False,72,159985,159985.SZ,"159985.SZ:2.6576,513500.SH:0.5551,159980.SZ:0.4794"
2022-03-28,15:30:00,1544667.09,True,9,159985,159985.SZ,"159985.SZ:2.1263,513100.SH:0.6333,159980.SZ:0.4059,501018.SH:0.2612,161226.SZ:0.0181,518880.SH:0.0034"
2022-03-29,15:30:00,1535058.82,True,9,513500,513500.SH,"513500.SH:1.0740,513100.SH:1.0380,159980.SZ:0.3568,513030.SH:0.0557,513520.SH:0.0128"
2022-03-30,15:30:00,1533279.9,True,9,513100,513100.SH,"513100.SH:1.7137,513030.SH:0.3435,159980.SZ:0.3209"
2022-03-31,15:30:00,1522439.0,True,9,513100,513100.SH,"513100.SH:1.7952,513030.SH:0.5671"
2022-04-01,15:30:00,1503240.23,True,9,511880,511880.SH,
2022-04-06,15:30:00,1503463.73,True,9,511880,511880.SH,
2022-04-07,15:30:00,1503642.53,True,9,511880,511880.SH,
2022-04-08,15:30:00,1503851.13,True,9,511880,511880.SH,
2022-04-11,15:30:00,1503955.43,True,9,511880,511880.SH,
2022-04-12,15:30:00,1503880.93,True,9,511880,511880.SH,
2022-04-13,15:30:00,1497310.64,True,9,159980,159980.SZ,159980.SZ:0.0000
2022-04-14,15:30:00,1512755.35,True,9,511880,511880.SH,
2022-04-15,15:30:00,1517829.75,True,9,159980,159980.SZ,"159980.SZ:0.0776,518880.SH:0.0298,161226.SZ:0.0054,501018.SH:0.0032"
2022-04-18,15:30:00,1523981.35,True,9,159980,159980.SZ,"159980.SZ:0.1060,518880.SH:0.1055,501018.SH:0.0774,161226.SZ:0.0387"
2022-04-19,15:30:00,1547244.79,True,9,518880,518880.SH,"518880.SH:0.1775,501018.SH:0.1768,159980.SZ:0.1708,161226.SZ:0.0829"
2022-04-20,15:30:00,1518099.43,True,9,159980,159980.SZ,"159980.SZ:0.1300,501018.SH:0.1039,513500.SH:0.0031,513100.SH:0.0031"
2022-04-21,15:30:00,1520733.71,True,9,518880,518880.SH,"518880.SH:0.2079,159980.SZ:0.0777,501018.SH:0.0609,513500.SH:0.0029"
2022-04-22,15:30:00,1526140.51,True,9,518880,518880.SH,"518880.SH:0.2234,159980.SZ:0.0968,501018.SH:0.0255,513500.SH:0.0001"
2022-04-25,15:30:00,1513298.48,True,9,511880,511880.SH,
2022-04-26,15:30:00,1513448.48,True,9,511880,511880.SH,
2022-04-27,15:30:00,1513553.48,True,9,511880,511880.SH,
2022-04-28,15:30:00,1513913.48,True,9,511880,511880.SH,
2022-04-29,15:30:00,1509442.82,True,9,518880,518880.SH,"518880.SH:0.0889,501018.SH:0.0690"
2022-05-05,15:30:00,1491446.54,False,72,512690,512690.SH,512690.SH:0.3624
2022-05-06,15:30:00,1435504.57,False,72,501018,501018.SH,501018.SH:0.8104
2022-05-09,15:30:00,1448554.57,False,72,501018,501018.SH,"501018.SH:1.4260,518880.SH:0.0940"
2022-05-10,15:30:00,1372072.46,False,71,511880,511880.SH,
2022-05-11,15:30:00,1372045.26,False,72,511880,511880.SH,
2022-05-12,15:30:00,1371769.85,False,72,501018,501018.SH,501018.SH:0.9254
2022-05-13,15:30:00,1407132.65,False,71,501018,501018.SH,501018.SH:1.1819
2022-05-16,15:30:00,1424278.25,False,71,501018,501018.SH,501018.SH:1.3400
2022-05-17,15:30:00,1462855.85,False,71,501018,501018.SH,501018.SH:1.8045
2022-05-18,15:30:00,1439280.65,False,72,501018,501018.SH,501018.SH:1.6722
2022-05-19,15:30:00,1422135.05,False,73,501018,501018.SH,501018.SH:1.3445
2022-05-20,15:30:00,1415840.65,False,72,512670,512670.SH,"512670.SH:1.8178,501018.SH:1.1004"
2022-05-23,15:30:00,1402649.09,False,72,515790,515790.SH,"515790.SH:3.2345,515030.SH:2.8619,159755.SZ:2.5226,159840.SZ:2.4031,512670.SH:1.7608,588080.SH:1.1295,501018.SH:1.0960,513330.SH:0.7264,159611.SZ:0.3982"
2022-05-24,15:30:00,1350166.34,False,72,512670,512670.SH,"512670.SH:1.5386,516520.SH:1.3445,501018.SH:0.8423,159611.SZ:0.3322,513520.SH:0.1547"
2022-05-25,15:30:00,1355764.76,True,9,501018,501018.SH,"501018.SH:0.9474,513520.SH:0.1936,513030.SH:0.0128"
2022-05-26,15:30:00,1369040.84,True,9,501018,501018.SH,"501018.SH:1.0544,513520.SH:0.2227,513030.SH:0.0179"
2022-05-27,15:30:00,1399553.84,True,9,501018,501018.SH,"501018.SH:1.4491,513520.SH:0.2816,159985.SZ:0.2525,513030.SH:0.0879"
2022-05-30,15:30:00,1407690.64,True,9,501018,501018.SH,"501018.SH:1.5536,513520.SH:0.3802,159985.SZ:0.3578,513030.SH:0.2355"
2022-05-31,15:30:00,1439220.74,True,9,501018,501018.SH,"501018.SH:1.9107,159985.SZ:0.5636,513030.SH:0.4398,513520.SH:0.4341"
2022-06-01,15:30:00,1429539.64,False,73,515220,515220.SH,"515220.SH:4.7596,516520.SH:4.0667,562500.SH:2.8191,512100.SH:2.7085,159870.SZ:2.6503,512400.SH:2.5153,512670.SH:2.0496,512660.SH:1.9255,512480.SH:1.7771,515050.SH:1.7702"
2022-06-02,15:30:00,1391114.44,False,72,515220,515220.SH,"515220.SH:4.3496,516520.SH:4.2866,512100.SH:2.5264,512400.SH:2.3588,159732.SZ:2.3342,159870.SZ:2.2628,512480.SH:2.0121,512660.SH:1.8777,512670.SH:1.8124,515880.SH:1.8032"
2022-06-06,15:30:00,1438272.64,False,72,515220,515220.SH,"515220.SH:4.4399,562500.SH:3.4562,512400.SH:2.9858,512100.SH:2.7890,159732.SZ:2.7787,159870.SZ:2.6202,512480.SH:2.4853,588080.SH:2.4422,515880.SH:2.1105,515050.SH:2.0828"
2022-06-07,15:30:00,1449431.76,False,72,516520,516520.SH,"516520.SH:4.8195,515220.SH:4.7887,562500.SH:3.3937,512400.SH:3.0775,159732.SZ:2.7093,512100.SH:2.6405,159870.SZ:2.5579,588080.SH:2.4786,512480.SH:2.2868,159967.SZ:2.1781"
2022-06-08,15:30:00,1457108.76,False,72,516520,516520.SH,"516520.SH:4.4854,159605.SZ:3.6195,512400.SH:3.4163,513330.SH:3.1845,562500.SH:3.0508,159870.SZ:2.4119,512100.SH:2.4003,159732.SZ:2.3987,588080.SH:2.3261,513180.SH:2.2448"
2022-06-09,15:30:00,1405026.36,False,71,512400,512400.SH,"512400.SH:3.9526,513180.SH:3.7083,513360.SH:3.1226,159870.SZ:2.5239,501018.SH:2.2046,512100.SH:2.1234,159892.SZ:2.0771,159967.SZ:2.0725,510900.SH:2.0579,588080.SH:2.0421"
2022-06-10,15:30:00,1439744.45,False,71,512400,512400.SH,"512400.SH:4.7462,513360.SH:4.3304,510900.SH:2.5372,159892.SZ:2.4830,501018.SH:2.3788,512100.SH:2.2522,159967.SZ:2.2471,515210.SH:2.1302,588080.SH:2.1079,159981.SZ:1.9547"
2022-06-13,15:30:00,1466631.38,False,72,516520,516520.SH,"516520.SH:4.1564,159870.SZ:3.2613,501018.SH:2.3619,159852.SZ:2.3321,159967.SZ:2.3180,512100.SH:2.2879,510900.SH:2.0861,515210.SH:1.9039,159981.SZ:1.8640,510500.SH:1.8491"
2022-06-14,15:30:00,1468434.09,False,73,159870,159870.SZ,"159870.SZ:3.3706,501018.SH:2.9187,562500.SH:2.8447,512100.SH:1.9346,159967.SZ:1.8532,159852.SZ:1.8164,512690.SH:1.7418,510900.SH:1.7160,510500.SH:1.6653,159981.SZ:1.6105"
2022-06-15,15:30:00,1446319.87,False,73,515790,515790.SH,"515790.SH:4.9580,513180.SH:4.4071,516520.SH:4.0436,159870.SZ:3.5872,562500.SH:2.8901,159852.SZ:2.6009,501018.SH:2.5590,159967.SZ:2.2865,512100.SH:2.1949,512690.SH:2.1407"
2022-06-16,15:30:00,1490626.2,False,73,516520,516520.SH,"516520.SH:3.7631,513180.SH:3.4069,159870.SZ:3.0945,562500.SH:2.7542,159852.SZ:2.6567,159967.SZ:2.3587,159998.SZ:2.3526,159851.SZ:2.2569,512100.SH:2.1627,512690.SH:2.1354"
2022-06-17,15:30:00,1501472.7,False,72,516520,516520.SH,"516520.SH:3.3536,159870.SZ:3.2437,513180.SH:2.6894,562500.SH:2.6606,159967.SZ:2.6228,159852.SZ:2.5299,512690.SH:2.5187,159949.SZ:2.4548,159915.SZ:2.4373,159851.SZ:2.2882"
2022-06-20,15:30:00,1533666.72,False,72,159605,159605.SZ,"159605.SZ:4.6553,516520.SH:3.7211,159949.SZ:3.5687,159967.SZ:3.4693,159915.SZ:3.4123,512690.SH:3.2530,562500.SH:3.1177,159852.SZ:3.0877,159870.SZ:3.0857,512880.SH:2.9859"
2022-06-21,15:30:00,1552077.72,False,72,159605,159605.SZ,"159605.SZ:4.7048,515790.SH:4.6994,159949.SZ:3.7553,159915.SZ:3.5645,159967.SZ:3.3681,512690.SH:3.3673,516520.SH:3.2784,159851.SZ:2.9937,159852.SZ:2.9584,515170.SH:2.8818"
2022-06-22,15:30:00,1528805.13,False,72,515790,515790.SH,"515790.SH:4.5910,159949.SZ:4.0431,159605.SZ:3.9742,159915.SZ:3.7141,159967.SZ:3.3739,159865.SZ:3.1421,512690.SH:3.0761,516520.SH:2.7040,159892.SZ:2.6388,515170.SH:2.5826"
2022-06-23,15:30:00,1566770.67,False,72,159949,159949.SZ,"159949.SZ:4.7130,515790.SH:4.4627,159915.SZ:4.1860,562800.SH:3.8551,159967.SZ:3.7831,159605.SZ:3.6013,562500.SH:3.4381,516520.SH:3.3139,159865.SZ:3.2391,159892.SZ:2.8999"
2022-06-24,15:30:00,1605224.89,False,72,159892,159892.SZ,"159892.SZ:4.7600,159605.SZ:4.1811,562500.SH:4.0085,516520.SH:3.7934,159865.SZ:3.4207,562800.SH:3.4044,512690.SH:3.0592,512070.SH:2.7300,159851.SZ:2.7200,159852.SZ:2.6873"
2022-06-27,15:30:00,1622899.53,False,72,516520,516520.SH,"516520.SH:4.2976,562800.SH:4.2328,159865.SZ:3.9825,512690.SH:3.7885,515170.SH:3.3403,513180.SH:3.2673,512010.SH:3.0762,512070.SH:3.0072,159851.SZ:2.7573,159852.SZ:2.7482"
2022-06-28,15:30:00,1622695.69,False,72,562800,562800.SH,"562800.SH:4.9006,516520.SH:4.7689,159605.SZ:4.6491,512690.SH:4.0181,159865.SZ:3.9841,515170.SH:3.6053,513180.SH:3.4744,512010.SH:3.4259,159928.SZ:3.3017,159992.SZ:2.8439"
2022-06-29,15:30:00,1569070.18,False,72,512690,512690.SH,"512690.SH:3.7023,512010.SH:3.5699,515170.SH:3.5192,159766.SZ:3.3946,159928.SZ:3.0504,515120.SH:2.9661,159992.SZ:2.9431,159852.SZ:2.5364,512170.SH:2.5182,512070.SH:2.5052"
2022-06-30,15:30:00,1632041.38,False,72,512690,512690.SH,"512690.SH:4.4904,515170.SH:4.2622,512010.SH:4.2578,159928.SZ:3.5488,159992.SZ:3.5060,515120.SH:3.4409,512170.SH:2.9427,512070.SH:2.2115,510300.SH:2.2064,159852.SZ:2.1747"
2022-07-01,15:30:00,1612316.43,False,72,159967,159967.SZ,"159967.SZ:4.4552,159915.SZ:4.3893,512690.SH:4.0841,512010.SH:4.0392,515170.SH:3.9623,562800.SH:3.7898,515120.SH:3.4644,562500.SH:3.4336,159992.SZ:3.4128,516520.SH:3.2613"
2022-07-04,15:30:00,1644510.18,False,72,159949,159949.SZ,"159949.SZ:4.6666,515120.SH:4.6324,159992.SZ:4.6158,159967.SZ:4.3667,562800.SH:4.2366,159915.SZ:4.0971,512690.SH:3.6745,515170.SH:3.6673,159928.SZ:3.3305,512170.SH:3.2958"
2022-07-05,15:30:00,1631919.88,False,72,159766,159766.SZ,"159766.SZ:4.9153,562800.SH:4.4347,159967.SZ:4.0253,159949.SZ:3.8468,512170.SH:3.8005,159915.SZ:3.4716,515170.SH:3.2742,512690.SH:3.2252,159928.SZ:3.2041,159865.SZ:2.9065"
2022-07-06,15:30:00,1577321.71,False,72,515790,515790.SH,"515790.SH:4.7628,562800.SH:4.1113,159840.SZ:3.9646,159755.SZ:3.8840,512170.SH:3.6996,159949.SZ:3.1176,159915.SZ:2.8755,159865.SZ:2.7531,159928.SZ:2.5663,515170.SH:2.5237"
2022-07-07,15:30:00,1628930.07,False,72,515030,515030.SH,"515030.SH:4.9804,515120.SH:4.7886,159992.SZ:4.6223,512010.SH:4.5947,562800.SH:4.0697,159840.SZ:3.8639,159755.SZ:3.8318,159967.SZ:3.2409,159865.SZ:3.1683,159949.SZ:3.0341"
2022-07-08,15:30:00,1591800.25,False,72,515120,515120.SH,"515120.SH:4.4172,159992.SZ:4.2332,515790.SH:4.2194,512010.SH:4.0023,515030.SH:3.7091,562800.SH:3.5141,159865.SZ:3.2098,512170.SH:2.6981,159840.SZ:2.6519,159967.SZ:2.4370"
2022-07-11,15:30:00,1583997.45,False,72,515120,515120.SH,"515120.SH:3.5861,159992.SZ:3.4391,159865.SZ:3.3282,512010.SH:2.8995,515790.SH:2.8400,512170.SH:1.9774,512670.SH:1.8115,159967.SZ:1.5121,512710.SH:1.4304,159949.SZ:1.4087"
2022-07-12,15:30:00,1530915.14,True,9,511880,511880.SH,
2022-07-13,15:30:00,1530884.94,True,9,511880,511880.SH,
2022-07-14,15:30:00,1530869.84,True,9,511880,511880.SH,
2022-07-15,15:30:00,1528805.78,True,9,513100,513100.SH,513100.SH:0.1007
2022-07-18,15:30:00,1566047.78,True,9,513100,513100.SH,"513100.SH:0.2082,513500.SH:0.1779"
2022-07-19,15:30:00,1543702.58,True,9,513100,513100.SH,513100.SH:0.1704
2022-07-20,15:30:00,1593979.28,True,9,513100,513100.SH,"513100.SH:0.3505,513500.SH:0.3397"
2022-07-21,15:30:00,1603289.78,True,9,513100,513100.SH,"513100.SH:0.4810,513500.SH:0.4296"
2022-07-22,15:30:00,1614462.38,True,9,513100,513100.SH,"513100.SH:0.5937,513500.SH:0.5106,513520.SH:0.0251"
2022-07-25,15:30:00,1590255.08,True,9,513100,513100.SH,"513100.SH:0.5524,513500.SH:0.4711,513520.SH:0.0779"
2022-07-26,15:30:00,1580944.58,True,9,513100,513100.SH,"513100.SH:0.5079,513500.SH:0.4704,513520.SH:0.1594"
2022-07-27,15:30:00,1580944.58,True,9,513100,513100.SH,"513100.SH:0.4857,513500.SH:0.4762,513520.SH:0.2428,159985.SZ:0.0004"
2022-07-28,15:30:00,1608876.08,True,9,513100,513100.SH,"513100.SH:0.6612,513500.SH:0.5751,513520.SH:0.3927,159985.SZ:0.0047"
2022-07-29,15:30:00,1653566.48,True,9,513100,513100.SH,"513100.SH:1.0388,513500.SH:0.8251,513520.SH:0.6956,159985.SZ:0.0085"
2022-08-01,15:30:00,1649842.28,True,9,513100,513100.SH,"513100.SH:1.4162,513500.SH:1.1469,513520.SH:1.1386,513030.SH:0.0620"
2022-08-02,15:30:00,1649842.28,True,9,513100,513100.SH,"513100.SH:1.6725,513500.SH:1.4281,513030.SH:0.2213,159985.SZ:0.0190"
2022-08-03,15:30:00,1649842.28,True,9,513100,513100.SH,"513100.SH:1.6998,513520.SH:1.6339,513500.SH:1.5255,513030.SH:0.3986,159985.SZ:0.0226,159980.SZ:0.0180"
2022-08-04,15:30:00,1696394.78,True,9,513100,513100.SH,"513100.SH:2.1143,513500.SH:1.7020,513520.SH:1.6568,513030.SH:0.6670,161226.SZ:0.0687,518880.SH:0.0068"
2022-08-05,15:30:00,1703843.18,True,9,513100,513100.SH,"513100.SH:2.3370,513520.SH:1.9539,513500.SH:1.7425,513030.SH:0.9439,159980.SZ:0.3146,161226.SZ:0.2423,159985.SZ:0.1101,518880.SH:0.0705"
2022-08-08,15:30:00,1698256.88,True,9,513100,513100.SH,"513100.SH:2.3051,513520.SH:1.8450,513500.SH:1.7825,513030.SH:1.1583,159980.SZ:0.5368,518880.SH:0.1663,159985.SZ:0.1183"
2022-08-09,15:30:00,1685222.18,True,9,513100,513100.SH,"513100.SH:2.2153,513500.SH:1.7806,513030.SH:1.3786,159980.SZ:0.7702,161226.SZ:0.7354,518880.SH:0.3784,159985.SZ:0.1552"
2022-08-10,15:30:00,1661014.88,False,73,513100,513100.SH,"513100.SH:1.8199,513500.SH:1.5702,513520.SH:1.0946,513030.SH:1.0850,588080.SH:1.0306,161226.SZ:0.8924,159980.SZ:0.8774,516520.SH:0.8095,512660.SH:0.5565,515880.SH:0.5422"
2022-08-11,15:30:00,1718739.98,False,73,513100,513100.SH,"513100.SH:2.2918,512480.SH:2.0715,513500.SH:1.8318,588080.SH:1.5457,159980.SZ:1.3104,513030.SH:1.3005,161226.SZ:1.0623,516520.SH:0.9025,515050.SH:0.8742,515880.SH:0.8140"
2022-08-12,15:30:00,1680524.98,False,73,512480,512480.SH,"512480.SH:2.7861,513100.SH:2.2031,513500.SH:1.8561,159980.SZ:1.7228,588080.SH:1.6200,513520.SH:1.3489,513030.SH:1.2674,161226.SZ:1.1411,515050.SH:1.0860,515980.SH:0.8561"
2022-08-15,15:30:00,1662801.78,False,73,512480,512480.SH,"512480.SH:2.8721,513100.SH:2.5100,513500.SH:2.0890,513520.SH:1.5836,159980.SZ:1.5830,588080.SH:1.5380,161226.SZ:1.3993,513030.SH:1.3609,159732.SZ:1.2288,159995.SZ:1.0299"
2022-08-16,15:30:00,1646059.17,False,73,513100,513100.SH,"513100.SH:2.6744,512480.SH:2.6474,513500.SH:2.2298,513520.SH:1.6161,159980.SZ:1.6142,588080.SH:1.2406,513030.SH:1.2242,161226.SZ:1.1588,159732.SZ:1.1008,159995.SZ:1.0243"
