date,time,weak,threshold,pool
2025-01-27,09:40:00,False,3491178.0,107
2025-02-05,09:40:00,True,3462917.0,17
2025-02-06,09:40:00,True,3300343.0,17
2025-02-07,09:40:00,False,3424807.0,106
2025-02-10,09:40:00,False,4112409.0,106
2025-02-11,09:40:00,False,4267043.0,107
2025-02-12,09:40:00,False,4228749.0,107
2025-02-13,09:40:00,False,3824766.0,107
2025-02-14,09:40:00,False,3984682.0,105
2025-02-17,09:40:00,False,4281904.0,105
2025-02-18,09:40:00,False,4568856.0,106
2025-02-19,09:40:00,False,4595438.0,106
2025-02-20,09:40:00,False,4504823.0,107
2025-02-21,09:40:00,False,4155509.0,105
2025-02-24,09:40:00,False,4405367.0,105
2025-02-25,09:40:00,False,4543531.0,105
2025-02-26,09:40:00,False,4661190.0,105
2025-02-27,09:40:00,False,4429168.0,106
2025-02-28,09:40:00,False,4647603.0,106
2025-03-03,09:40:00,True,4929229.0,17
2025-03-04,09:40:00,True,4803847.0,17
2025-03-05,09:40:00,True,4369002.0,17
2025-03-06,09:40:00,True,4008800.0,17
2025-03-07,09:40:00,False,4202610.0,106
2025-03-10,09:40:00,False,4339335.0,107
2025-03-11,09:40:00,False,4226725.0,107
2025-03-12,09:40:00,False,3934101.0,106
2025-03-13,09:40:00,False,3699905.0,106
2025-03-14,09:40:00,False,3850007.0,106
2025-03-17,09:40:00,False,4409732.0,106
2025-03-18,09:40:00,False,4283018.0,106
2025-03-19,09:40:00,False,4066918.0,106
2025-03-20,09:40:00,False,3285500.0,108
2025-03-21,09:40:00,False,3342796.0,107
2025-03-24,09:40:00,True,3689218.0,17
2025-03-25,09:40:00,True,3773113.0,17
2025-03-26,09:40:00,True,3649791.0,17
2025-03-27,09:40:00,True,3120823.0,17
2025-03-28,09:40:00,True,3083371.0,17
2025-03-31,09:40:00,True,3170735.0,17
2025-04-01,09:40:00,True,3457424.0,17
2025-04-02,09:40:00,True,3481785.0,17
2025-04-03,09:40:00,True,3267936.0,17
2025-04-07,09:40:00,True,3314954.0,17
2025-04-08,09:40:00,True,4135677.0,17
2025-04-09,09:40:00,True,5673968.0,17
2025-04-10,09:40:00,True,6526539.0,17
2025-04-11,09:40:00,True,6408767.0,17
2025-04-14,09:40:00,True,5599333.0,17
2025-04-15,09:40:00,True,4652732.0,17
2025-04-16,09:40:00,True,3748912.0,17
2025-04-17,09:40:00,True,3302629.0,17
2025-04-18,09:40:00,False,3235491.0,108
2025-04-21,09:40:00,False,2996726.0,108
2025-04-22,09:40:00,False,2580197.0,108
2025-04-23,09:40:00,False,2575862.0,108
2025-04-24,09:40:00,False,3137348.0,108
2025-04-25,09:40:00,False,3361232.0,106
2025-04-28,09:40:00,False,3339400.0,106
2025-04-29,09:40:00,False,2875970.0,106
2025-04-30,09:40:00,False,2612543.0,107
2025-05-06,09:40:00,False,2366704.0,107
2025-05-07,09:40:00,False,2531265.0,107
2025-05-08,09:40:00,False,2996779.0,107
2025-05-09,09:40:00,False,3179411.0,107
2025-05-12,09:40:00,False,3116331.0,107
2025-05-13,09:40:00,False,3052161.0,107
2025-05-14,09:40:00,False,3147343.0,107
2025-05-15,09:40:00,False,3618896.0,107
2025-05-16,09:40:00,False,3485485.0,107
2025-05-19,09:40:00,False,3309197.0,107
2025-05-20,09:40:00,False,2725671.0,107
2025-05-21,09:40:00,False,2538984.0,107
2025-05-22,09:40:00,False,2472865.0,109
2025-05-23,09:40:00,False,2517983.0,109
2025-05-26,09:40:00,True,2591294.0,17
2025-05-27,09:40:00,True,2499143.0,17
2025-05-28,09:40:00,True,2426685.0,17
2025-05-29,09:40:00,True,2127922.0,17
2025-05-30,09:40:00,True,2401532.0,17
2025-06-03,09:40:00,True,2404730.0,17
2025-06-04,09:40:00,True,2621165.0,17
2025-06-05,09:40:00,False,2404703.0,108
2025-06-06,09:40:00,False,2568009.0,108
2025-06-09,09:40:00,False,2495322.0,108
2025-06-10,09:40:00,False,2646840.0,108
2025-06-11,09:40:00,False,2874021.0,108
2025-06-12,09:40:00,False,3127074.0,108
2025-06-13,09:40:00,False,3137845.0,108
2025-06-16,09:40:00,True,3215938.0,17
2025-06-17,09:40:00,True,3229357.0,17
2025-06-18,09:40:00,True,3178267.0,17
2025-06-19,09:40:00,True,2760801.0,17
2025-06-20,09:40:00,True,2752062.0,17
2025-06-23,09:40:00,True,2681854.0,17
2025-06-24,09:40:00,True,2865281.0,17
2025-06-25,09:40:00,False,3213477.0,108
2025-06-26,09:40:00,False,4200564.0,108
2025-06-27,09:40:00,False,4716979.0,108
2025-06-30,09:40:00,False,4907267.0,108
2025-07-01,09:40:00,False,4257978.0,107
2025-07-02,09:40:00,False,3618613.0,108
2025-07-03,09:40:00,False,3093767.0,107
2025-07-04,09:40:00,False,3063727.0,108
2025-07-07,09:40:00,False,3703116.0,107
2025-07-08,09:40:00,False,3569911.0,107
2025-07-09,09:40:00,False,3652998.0,109
2025-07-10,09:40:00,False,3330163.0,109
2025-07-11,09:40:00,False,3746325.0,109
2025-07-14,09:40:00,False,4533962.0,108
2025-07-15,09:40:00,False,4511115.0,108
2025-07-16,09:40:00,False,4821784.0,108
2025-07-17,09:40:00,False,4100178.0,108
2025-07-18,09:40:00,False,4274640.0,108
2025-07-21,09:40:00,False,4082143.0,109
2025-07-22,09:40:00,False,4185960.0,109
2025-07-23,09:40:00,False,4434761.0,110
2025-07-24,09:40:00,False,4980539.0,110
2025-07-25,09:40:00,False,5344953.0,110
2025-07-28,09:40:00,False,5297041.0,109
2025-07-29,09:40:00,False,4901442.0,109
2025-07-30,09:40:00,False,4823707.0,108
2025-07-31,09:40:00,False,5254783.0,109
2025-08-01,09:40:00,True,5707619.0,17
2025-08-04,09:40:00,True,5573544.0,17
2025-08-05,09:40:00,True,4908847.0,17
2025-08-06,09:40:00,True,4371874.0,17
2025-08-07,09:40:00,False,4108301.0,111
2025-08-08,09:40:00,False,4304806.0,111
2025-08-11,09:40:00,False,4074622.0,110
2025-08-12,09:40:00,False,4224985.0,111
2025-08-13,09:40:00,False,4153667.0,111
2025-08-14,09:40:00,False,4891132.0,111
2025-08-15,09:40:00,False,5494656.0,110
2025-08-18,09:40:00,False,6334704.0,110
2025-08-19,09:40:00,False,6702096.0,110
2025-08-20,09:40:00,False,6515954.0,110
2025-08-21,09:40:00,False,6242063.0,110
2025-08-22,09:40:00,False,5806923.0,110
2025-08-25,09:40:00,False,6477801.0,110
2025-08-26,09:40:00,False,7320446.0,111
2025-08-27,09:40:00,False,7383881.0,111
2025-08-28,09:40:00,False,7576367.0,111
2025-08-29,09:40:00,False,7704402.0,111
2025-09-01,09:40:00,False,8385838.0,111
2025-09-02,09:40:00,False,8079412.0,111
2025-09-03,09:40:00,False,7866122.0,111
2025-09-04,09:40:00,False,7524315.0,111
2025-09-05,09:40:00,True,7837310.0,17
2025-09-08,09:40:00,True,7477008.0,17
2025-09-09,09:40:00,False,7323927.0,111
2025-09-10,09:40:00,True,6761101.0,17
2025-09-11,09:40:00,True,6330900.0,17
2025-09-12,09:40:00,False,6820681.0,111
2025-09-15,09:40:00,False,6873573.0,111
2025-09-16,09:40:00,False,6818269.0,111
2025-09-17,09:40:00,False,6209779.0,111
2025-09-18,09:40:00,False,6101829.0,111
2025-09-19,09:40:00,False,7204317.0,111
2025-09-22,09:40:00,False,7241443.0,111
2025-09-23,09:40:00,False,7036128.0,111
2025-09-24,09:40:00,False,6275411.0,111
2025-09-25,09:40:00,False,6494431.0,111
2025-09-26,09:40:00,False,6540277.0,111
2025-09-29,09:40:00,False,6099029.0,111
2025-09-30,09:40:00,False,6607941.0,111
2025-10-09,09:40:00,False,6998804.0,111
2025-10-10,09:40:00,False,7771628.0,111
2025-10-13,09:40:00,False,7586846.0,111
2025-10-14,09:40:00,False,7861260.0,111
2025-10-15,09:40:00,True,8313256.0,17
2025-10-16,09:40:00,True,8197420.0,17
2025-10-17,09:40:00,True,7785523.0,17
2025-10-20,09:40:00,True,7040777.0,17
2025-10-21,09:40:00,True,6633757.0,17
2025-10-22,09:40:00,True,6791460.0,17
2025-10-23,09:40:00,True,6270288.0,17
2025-10-24,09:40:00,True,6036575.0,17
2025-10-27,09:40:00,False,5794279.0,111
