date,weak,pool,passed,target,target_raw,top10_raw,top10
2025-11-10,False,109,26,513310,513310.XSHG,513310.XSHG:4.6880:5.9689:0.7854:2.6900:0|513520.XSHG:2.5759:3.3458:0.7699:1.9540:0|515790.XSHG:2.5687:4.3481:0.5908:1.0790:0|159326.XSHE:2.3682:3.6524:0.6484:1.5530:0|513290.XSHG:2.1160:2.5507:0.8296:1.4290:0|515220.XSHG:1.9448:2.3969:0.8114:1.2530:0|159509.XSHE:1.6166:2.0611:0.7843:2.2750:0|516160.XSHG:1.2902:2.5337:0.5092:3.0660:0|513190.XSHG:1.2684:1.4584:0.8697:1.8160:0|159766.XSHE:1.0353:1.4697:0.7044:0.7930:0,"['513310', '513520', '515790', '159326', '513290', '515220', '159509', '516160', '513190', '159766']"
2025-11-11,False,110,26,513310,513310.XSHG,513310.XSHG:4.0508:5.2780:0.7675:2.6950:0|515790.XSHG:3.3825:5.2963:0.6387:1.0890:0|159326.XSHE:2.6787:4.0186:0.6666:1.5500:0|513520.XSHG:2.0623:2.7985:0.7369:1.9480:0|513290.XSHG:1.8610:2.2458:0.8287:1.4370:0|516160.XSHG:1.5246:2.8115:0.5423:3.0730:0|515220.XSHG:1.5157:1.9726:0.7684:1.2190:0|159766.XSHE:1.4512:2.0035:0.7243:0.7970:0|513190.XSHG:1.3388:1.5315:0.8742:1.8270:0|159509.XSHE:1.2553:1.7112:0.7336:2.2520:0,"['513310', '515790', '159326', '513520', '513290', '516160', '515220', '159766', '513190', '159509']"
2025-11-12,True,17,8,513290,513290.XSHG,513290.XSHG:1.8138:2.1611:0.8393:1.4770:0|513520.XSHG:1.6501:2.3343:0.7069:1.9590:0|513100.XSHG:0.7870:1.2078:0.6516:1.9640:0|513400.XSHG:0.6793:0.8833:0.7690:1.2780:0|513500.XSHG:0.6250:1.0082:0.6199:2.4480:0|159502.XSHE:0.5382:0.9124:0.5899:1.2090:0|159985.XSHE:0.1821:0.2760:0.6598:1.9740:0|159980.XSHE:0.0743:0.2129:0.3488:1.8130:0,"['513290', '513520', '513100', '513400', '513500', '159502', '159985', '159980']"
2025-11-13,True,17,10,513290,513290.XSHG,513290.XSHG:1.8106:2.1165:0.8555:1.4870:0|513520.XSHG:1.2182:1.8398:0.6621:1.9520:0|513400.XSHG:0.7974:1.0055:0.7930:1.2830:0|513100.XSHG:0.7347:1.1452:0.6415:1.9700:0|513500.XSHG:0.7051:1.0912:0.6462:2.4840:0|159502.XSHE:0.5036:0.8070:0.6240:1.2060:0|159985.XSHE:0.1919:0.2814:0.6819:1.9780:0|159980.XSHE:0.0876:0.2326:0.3765:1.8330:0|159518.XSHE:0.0299:0.3441:0.0870:0.9260:0|161226.XSHE:0.0006:0.3570:0.0017:1.4580:0,"['513290', '513520', '513400', '513100', '513500', '159502', '159985', '159980', '159518', '161226']"
2025-11-14,False,110,31,516160,516160.XSHG,516160.XSHG:2.9452:3.7700:0.7812:3.0960:0|159766.XSHE:2.9445:3.4986:0.8416:0.8010:0|159326.XSHE:2.5051:3.5758:0.7006:1.5040:0|513310.XSHG:2.0516:3.1589:0.6495:2.5950:0|513290.XSHG:1.8840:2.1805:0.8640:1.4750:0|159566.XSHE:1.6194:2.3318:0.6945:2.2160:0|159870.XSHE:1.5716:2.6416:0.5950:0.7840:0|513190.XSHG:1.5454:1.7516:0.8823:1.8450:0|513920.XSHG:1.1638:1.2933:0.8998:1.7130:0|513630.XSHG:1.0791:1.2651:0.8530:1.6980:0,"['516160', '159766', '159326', '513310', '513290', '159566', '159870', '513190', '513920', '513630']"
2025-11-17,True,17,6,513290,513290.XSHG,513290.XSHG:1.9746:2.2543:0.8759:1.4890:0|513400.XSHG:0.9493:1.1717:0.8102:1.2600:0|513500.XSHG:0.7165:1.0745:0.6669:2.4750:0|159502.XSHE:0.5119:0.8213:0.6232:1.2080:0|159518.XSHE:0.3853:0.7323:0.5262:0.9360:0|161226.XSHE:0.0100:0.6241:0.0160:1.3910:0,"['513290', '513400', '513500', '159502', '159518', '161226']"
2025-11-18,True,17,4,513290,513290.XSHG,513290.XSHG:1.9764:2.2588:0.8750:1.4810:0|159502.XSHE:0.5235:0.8299:0.6309:1.2040:0|159518.XSHE:0.3957:0.7094:0.5578:0.9180:0|159985.XSHE:0.2076:0.2943:0.7055:1.9790:0,"['513290', '159502', '159518', '159985']"
2025-11-19,True,17,4,513290,513290.XSHG,513290.XSHG:2.1632:2.4864:0.8700:1.5420:0|159502.XSHE:0.5130:0.8129:0.6311:1.2190:0|159518.XSHE:0.4741:0.7822:0.6061:0.9360:0|159985.XSHE:0.2660:0.3665:0.7257:1.9890:0,"['513290', '159502', '159518', '159985']"
2025-11-20,True,17,4,513290,513290.XSHG,513290.XSHG:1.5388:1.8364:0.8379:1.4800:0|159518.XSHE:0.5424:0.8241:0.6581:0.9300:0|159502.XSHE:0.4726:0.7552:0.6258:1.2130:0|161226.XSHE:0.1380:1.0193:0.1354:1.4010:0,"['513290', '159518', '159502', '161226']"
2025-11-21,True,17,2,159502,159502.XSHE,159502.XSHE:0.4668:0.7449:0.6267:1.2010:0|159985.XSHE:0.2398:0.3408:0.7036:1.9990:0,"['159502', '159985']"
2025-11-24,True,17,3,513290,513290.XSHG,513290.XSHG:1.2494:1.5732:0.7942:1.5050:0|159502.XSHE:0.5452:0.8436:0.6463:1.2350:0|159985.XSHE:0.1793:0.2832:0.6329:1.9980:0,"['513290', '159502', '159985']"
2025-11-25,True,17,5,513290,513290.XSHG,513290.XSHG:1.3972:1.7309:0.8072:1.5330:0|161226.XSHE:0.8958:1.6161:0.5543:1.4130:0|159502.XSHE:0.7325:1.1281:0.6493:1.2700:0|159985.XSHE:0.2041:0.3132:0.6517:2.0110:0|513500.XSHG:0.0001:-0.0221:-0.0054:2.4190:0,"['513290', '161226', '159502', '159985', '513500']"
2025-11-26,True,17,7,513290,513290.XSHG,513290.XSHG:1.9660:2.5403:0.7739:1.6170:0|161226.XSHE:1.3218:1.9954:0.6624:1.4380:0|159502.XSHE:1.0807:1.6195:0.6673:1.2990:0|159985.XSHE:0.2046:0.3128:0.6542:2.0060:0|518880.XSHG:0.0201:0.2046:0.0983:9.0400:0|513400.XSHG:0.0027:0.0737:0.0364:1.2490:0|513500.XSHG:0.0003:-0.0571:-0.0052:2.4360:0,"['513290', '161226', '159502', '159985', '518880', '513400', '513500']"
2025-11-27,True,17,7,513290,513290.XSHG,513290.XSHG:2.2935:2.9046:0.7896:1.6140:0|159502.XSHE:1.6670:2.5356:0.6574:1.3440:0|161226.XSHE:1.5002:2.1561:0.6958:1.4440:0|159985.XSHE:0.2102:0.3207:0.6555:2.0170:0|518880.XSHG:0.0501:0.2582:0.1940:9.0000:0|513400.XSHG:0.0079:0.1283:0.0618:1.2570:0|513500.XSHG:0.0000:-0.0254:-0.0006:2.4580:0,"['513290', '159502', '161226', '159985', '518880', '513400', '513500']"
2025-11-28,True,17,7,513290,513290.XSHG,513290.XSHG:2.4609:3.0656:0.8027:1.6050:0|159502.XSHE:2.2847:3.4245:0.6671:1.3560:0|161226.XSHE:2.2547:3.0579:0.7373:1.5170:0|159985.XSHE:0.2791:0.4111:0.6789:2.0380:0|159518.XSHE:0.1021:0.3319:0.3077:0.9250:0|518880.XSHG:0.1021:0.3330:0.3067:9.0610:0|513400.XSHG:0.0058:0.1178:0.0491:1.2570:0,"['513290', '159502', '161226', '159985', '159518', '518880', '513400']"
2025-12-01,False,109,5,161226,161226.XSHE,161226.XSHE:3.2640:4.4415:0.7349:1.5900:0|159502.XSHE:2.5741:3.6937:0.6969:1.3190:0|513290.XSHG:2.5156:3.1228:0.8056:1.5860:0|159985.XSHE:0.1996:0.3279:0.6088:1.9880:0|518880.XSHG:0.1922:0.4445:0.4324:9.1720:0,"['161226', '159502', '513290', '159985', '518880']"
2025-12-02,False,111,6,161226,161226.XSHE,161226.XSHE:4.8782:6.6029:0.7388:1.6260:0|159502.XSHE:2.5833:3.6356:0.7106:1.2900:0|513290.XSHG:2.3554:2.9566:0.7966:1.5620:0|518880.XSHG:0.2636:0.5065:0.5205:9.1290:0|159518.XSHE:0.2058:0.4615:0.4459:0.9420:0|513350.XSHG:0.1977:0.4489:0.4403:0.9880:0,"['161226', '159502', '513290', '518880', '159518', '513350']"
2025-12-03,False,111,5,159502,159502.XSHE,159502.XSHE:2.3880:3.3738:0.7078:1.2740:0|513290.XSHG:2.2701:2.8553:0.7951:1.5790:0|518880.XSHG:0.2457:0.4827:0.5091:9.1250:0|159518.XSHE:0.1905:0.4402:0.4328:0.9290:0|513350.XSHG:0.1864:0.4317:0.4318:0.9750:0,"['159502', '513290', '518880', '159518', '513350']"
2025-12-04,False,111,5,159502,159502.XSHE,159502.XSHE:3.1079:4.0158:0.7739:1.3320:0|513290.XSHG:2.6525:3.2295:0.8214:1.6210:0|159518.XSHE:0.2370:0.5112:0.4635:0.9520:0|513350.XSHG:0.2354:0.5041:0.4671:0.9980:0|518880.XSHG:0.2140:0.4429:0.4833:9.0840:0,"['159502', '513290', '159518', '513350', '518880']"
2025-12-05,False,111,6,159502,159502.XSHE,159502.XSHE:3.9321:4.8550:0.8099:1.3680:0|513290.XSHG:2.8067:3.3900:0.8279:1.6200:0|159518.XSHE:0.2812:0.5757:0.4885:0.9510:0|513350.XSHG:0.2663:0.5455:0.4882:0.9950:0|159980.XSHE:0.2108:0.5194:0.4058:1.8990:0|518880.XSHG:0.1935:0.4170:0.4640:9.1090:0,"['159502', '513290', '159518', '513350', '159980', '518880']"
2025-12-08,False,111,6,159502,159502.XSHE,159502.XSHE:3.8916:4.6913:0.8295:1.3320:0|513290.XSHG:2.5998:3.1624:0.8221:1.5940:0|159980.XSHE:0.3467:0.7149:0.4850:1.9040:0|159518.XSHE:0.2940:0.5935:0.4953:0.9530:0|513350.XSHG:0.2935:0.5845:0.5021:1.0010:0|518880.XSHG:0.1959:0.4170:0.4697:9.0980:0,"['159502', '513290', '159980', '159518', '513350', '518880']"
2025-12-09,False,111,9,159502,159502.XSHE,159502.XSHE:3.9266:4.6108:0.8516:1.3210:0|513290.XSHG:2.4882:2.9889:0.8325:1.5700:0|159583.XSHE:1.6660:3.7841:0.4402:1.2470:0|159206.XSHE:1.0598:2.2669:0.4675:1.3110:0|159363.XSHE:1.0072:2.4501:0.4111:0.9800:0|159980.XSHE:0.5086:0.8863:0.5739:1.8950:0|513350.XSHG:0.2340:0.5099:0.4588:0.9800:0|159518.XSHE:0.2325:0.5174:0.4495:0.9320:0|518880.XSHG:0.1710:0.3853:0.4439:9.0630:0,"['159502', '513290', '159583', '159206', '159363', '159980', '513350', '159518', '518880']"
2025-12-10,False,111,8,159502,159502.XSHE,159502.XSHE:3.6918:4.3604:0.8467:1.3250:0|159583.XSHE:2.8947:5.4028:0.5358:1.2400:0|513290.XSHG:2.4416:2.9058:0.8402:1.5930:0|159363.XSHE:1.8200:3.5016:0.5198:0.9740:0|159206.XSHE:1.5616:2.8802:0.5422:1.3120:0|159980.XSHE:0.5407:0.8923:0.6059:1.8880:0|159227.XSHE:0.2643:0.6602:0.4004:1.1770:0|513350.XSHG:0.1915:0.4554:0.4206:0.9830:0,"['159502', '159583', '513290', '159363', '159206', '159980', '159227', '513350']"
2025-12-11,False,111,10,159583,159583.XSHE,159583.XSHE:4.7252:7.7341:0.6110:1.2510:0|159363.XSHE:2.9379:4.8927:0.6005:0.9810:0|159502.XSHE:2.8816:3.5998:0.8005:1.3170:0|159206.XSHE:2.3268:3.8311:0.6073:1.3370:0|515880.XSHG:2.1446:4.6532:0.4609:3.0120:0|513290.XSHG:1.8623:2.3769:0.7835:1.5840:0|159218.XSHE:0.8443:1.8096:0.4666:1.3410:0|159509.XSHE:0.6786:1.5144:0.4481:2.3700:0|159980.XSHE:0.6112:0.9522:0.6419:1.8930:0|159227.XSHE:0.4196:0.8555:0.4904:1.1910:0,"['159583', '159363', '159502', '159206', '515880', '513290', '159218', '159509', '159980', '159227']"
2025-12-12,True,17,5,159502,159502.XSHE,159502.XSHE:2.3529:3.0851:0.7627:1.3250:0|159509.XSHE:0.9564:1.7319:0.5522:2.3690:0|159980.XSHE:0.7497:1.0851:0.6909:1.9220:0|518880.XSHG:0.1126:0.3081:0.3654:9.1930:0|513500.XSHG:0.0129:0.1460:0.0880:2.4510:0,"['159502', '159509', '159980', '518880', '513500']"
2025-12-15,False,110,12,159206,159206.XSHE,159206.XSHE:4.6227:6.2735:0.7369:1.3890:0|159218.XSHE:2.1073:3.3551:0.6281:1.3890:0|159502.XSHE:1.9524:2.6760:0.7296:1.3270:0|159967.XSHE:1.5454:2.8318:0.5457:0.6280:0|513290.XSHG:1.0784:1.6260:0.6632:1.5670:0|159227.XSHE:0.9177:1.3525:0.6785:1.2220:0|159509.XSHE:0.8897:1.5814:0.5626:2.3090:0|159980.XSHE:0.7980:1.1239:0.7101:1.8970:0|159819.XSHE:0.7028:1.3578:0.5176:1.4940:0|516510.XSHG:0.4858:0.9420:0.5157:1.6460:0,"['159206', '159218', '159502', '159967', '513290', '159227', '159509', '159980', '159819', '516510']"
2025-12-16,True,17,2,518880,518880.XSHG,518880.XSHG:0.1927:0.4338:0.4443:9.2500:0|159529.XSHE:0.1008:0.4399:0.2291:1.4400:0,"['518880', '159529']"
2025-12-17,True,17,3,518880,518880.XSHG,518880.XSHG:0.2792:0.5125:0.5449:9.3130:0|159529.XSHE:0.1743:0.5324:0.3273:1.4290:0|513030.XSHG:0.0007:0.0826:0.0083:1.8530:0,"['518880', '159529', '513030']"
2025-12-18,False,111,16,515880,515880.XSHG,515880.XSHG:4.6146:6.0567:0.7619:2.9470:0|159363.XSHE:4.2532:5.3359:0.7971:0.9580:0|515050.XSHG:2.3529:3.3873:0.6946:2.1810:0|159967.XSHE:1.9442:2.9124:0.6676:0.6230:0|159227.XSHE:1.4171:1.7480:0.8107:1.2260:0|159638.XSHE:0.8859:1.3392:0.6615:0.9360:0|159980.XSHE:0.7918:1.0554:0.7503:1.8990:0|512660.XSHG:0.7656:1.1010:0.6954:1.2460:0|159509.XSHE:0.6432:1.1778:0.5461:2.2830:0|159819.XSHE:0.6162:1.1271:0.5467:1.4800:0,"['515880', '159363', '515050', '159967', '159227', '159638', '159980', '512660', '159509', '159819']"
2025-12-19,True,17,4,159980,159980.XSHE,159980.XSHE:0.8633:1.0867:0.7944:1.9110:0|518880.XSHG:0.4995:0.6523:0.7658:9.3010:0|159529.XSHE:0.2761:0.5856:0.4714:1.4110:0|513500.XSHG:0.0114:0.1070:0.1065:2.4450:0,"['159980', '518880', '159529', '513500']"
2025-12-22,True,17,9,159980,159980.XSHE,159980.XSHE:0.9818:1.1832:0.8298:1.9380:0|518880.XSHG:0.6765:0.7905:0.8558:9.4500:0|159509.XSHE:0.4811:0.9560:0.5032:2.3290:0|159529.XSHE:0.3339:0.6260:0.5333:1.4100:0|159502.XSHE:0.1116:0.5122:0.2178:1.3260:0|513030.XSHG:0.0791:0.2001:0.3954:1.8770:0|513500.XSHG:0.0273:0.1495:0.1827:2.4600:0|513400.XSHG:0.0135:0.1220:0.1108:1.2540:0|513100.XSHG:0.0039:0.0819:0.0476:1.9430:0,"['159980', '518880', '159509', '159529', '159502', '513030', '513500', '513400', '513100']"
2025-12-23,False,111,35,515880,515880.XSHG,515880.XSHG:4.9843:6.2456:0.7981:3.0770:0|159363.XSHE:3.5454:4.5122:0.7857:0.9810:0|515050.XSHG:2.5654:3.4571:0.7421:2.2540:0|159967.XSHE:2.2692:3.0733:0.7384:0.6480:0|159227.XSHE:1.7739:2.0492:0.8657:1.2120:0|159638.XSHE:1.7730:2.0943:0.8465:0.9370:0|588170.XSHG:1.5872:2.3182:0.6847:1.5340:0|562590.XSHG:1.5855:2.1652:0.7323:1.6580:0|159516.XSHE:1.5357:2.1333:0.7199:1.5790:0|512660.XSHG:1.2043:1.4310:0.8416:1.2450:0,"['515880', '159363', '515050', '159967', '159227', '159638', '588170', '562590', '159516', '512660']"
2025-12-24,False,111,39,159363,159363.XSHE,159363.XSHE:3.3011:4.2358:0.7793:0.9830:0|515050.XSHG:2.7324:3.6032:0.7583:2.2830:0|588170.XSHG:2.3228:2.8914:0.8033:1.5360:0|159967.XSHE:2.2955:3.0653:0.7489:0.6450:0|562590.XSHG:2.2136:2.6802:0.8259:1.6600:0|159516.XSHE:2.1647:2.6601:0.8138:1.5840:0|159638.XSHE:2.1103:2.4025:0.8784:0.9630:0|159227.XSHE:1.8482:2.1133:0.8746:1.2420:0|561980.XSHG:1.4276:1.8988:0.7518:2.0690:0|512660.XSHG:1.3721:1.5851:0.8656:1.2750:0,"['159363', '515050', '588170', '159967', '562590', '159516', '159638', '159227', '561980', '512660']"
2025-12-25,False,111,45,159363,159363.XSHE,159363.XSHE:3.1492:4.0578:0.7761:0.9840:0|515050.XSHG:3.0476:3.9149:0.7785:2.3030:0|588170.XSHG:3.0417:3.4225:0.8887:1.5350:0|562590.XSHG:2.7921:3.1029:0.8999:1.6540:0|159638.XSHE:2.7523:3.1141:0.8838:0.9960:0|159516.XSHE:2.7381:3.0775:0.8897:1.5780:0|159227.XSHE:2.3664:2.6965:0.8776:1.2960:0|159967.XSHE:2.3362:3.0686:0.7613:0.6440:0|561980.XSHG:1.8282:2.2039:0.8295:2.0630:0|512670.XSHG:1.8111:2.1849:0.8289:0.8780:0,"['159363', '515050', '588170', '562590', '159638', '159516', '159227', '159967', '561980', '512670']"
2025-12-26,False,112,51,159638,159638.XSHE,159638.XSHE:3.4356:3.8667:0.8885:1.0050:0|588170.XSHG:3.4160:3.6895:0.9259:1.5280:0|562590.XSHG:3.0535:3.3058:0.9237:1.6460:0|515050.XSHG:2.9515:3.7894:0.7789:2.2770:0|159516.XSHE:2.9410:3.2204:0.9132:1.5650:0|159227.XSHE:2.8302:3.2301:0.8762:1.3040:0|159363.XSHE:2.8286:3.7151:0.7614:0.9790:0|159967.XSHE:2.3330:3.0357:0.7685:0.6480:0|512670.XSHG:2.2346:2.6170:0.8539:0.8750:0|512660.XSHG:2.1096:2.4283:0.8687:1.3240:0,"['159638', '588170', '562590', '515050', '159516', '159227', '159363', '159967', '512670', '512660']"
2025-12-29,False,112,50,515880,515880.XSHG,515880.XSHG:4.4219:5.4692:0.8085:3.1160:0|159638.XSHE:4.2687:4.9321:0.8655:1.0320:0|159227.XSHE:3.2873:3.8049:0.8640:1.3250:0|588170.XSHG:2.9735:3.2825:0.9058:1.5060:0|515050.XSHG:2.7466:3.5042:0.7838:2.3130:0|512670.XSHG:2.6550:3.1188:0.8513:0.8870:0|562590.XSHG:2.6339:2.9228:0.9011:1.6210:0|159516.XSHE:2.4734:2.7880:0.8872:1.5430:0|512660.XSHG:2.4728:2.9022:0.8520:1.3450:0|159363.XSHE:2.2982:3.0805:0.7461:0.9830:0,"['515880', '159638', '159227', '588170', '515050', '512670', '562590', '159516', '512660', '159363']"
2025-12-30,False,112,48,159227,159227.XSHE,159227.XSHE:4.1761:4.7110:0.8864:1.3360:0|515880.XSHG:3.4534:4.3093:0.8014:3.0930:0|512670.XSHG:3.3157:3.7227:0.8907:0.8890:0|512660.XSHG:3.0730:3.4978:0.8786:1.3490:0|512710.XSHG:2.9833:3.6569:0.8158:0.7640:0|588170.XSHG:2.5476:2.8956:0.8798:1.5030:0|562590.XSHG:2.2772:2.6013:0.8754:1.6190:0|515050.XSHG:2.2735:2.8868:0.7875:2.2920:0|159516.XSHE:2.1096:2.4596:0.8577:1.5400:0|159363.XSHE:1.8116:2.4746:0.7321:0.9860:0,"['159227', '515880', '512670', '512660', '512710', '588170', '562590', '515050', '159516', '159363']"
2025-12-31,False,112,49,159227,159227.XSHE,159227.XSHE:4.9147:5.4138:0.9078:1.3540:0|159583.XSHE:4.2247:4.9420:0.8549:1.3020:0|512710.XSHG:3.9089:4.5513:0.8588:0.7790:0|512670.XSHG:3.8809:4.2166:0.9204:0.8980:0|512660.XSHG:3.6061:4.0044:0.9005:1.3650:0|515880.XSHG:2.7443:3.4960:0.7850:3.0750:0|588170.XSHG:2.2371:2.6002:0.8604:1.5090:0|562590.XSHG:2.0122:2.3504:0.8561:1.6240:0|512400.XSHG:1.9435:2.4276:0.8006:1.9160:0|561330.XSHG:1.9172:2.4113:0.7951:1.9080:0,"['159227', '159583', '512710', '512670', '512660', '515880', '588170', '562590', '512400', '561330']"
2026-01-05,False,112,50,512670,512670.XSHG,512670.XSHG:4.7762:5.2104:0.9167:0.9270:0|512660.XSHG:4.4754:5.0496:0.8863:1.4120:0|159583.XSHE:3.9608:4.6432:0.8530:1.3240:0|515880.XSHG:2.4286:3.1481:0.7715:3.1220:0|588170.XSHG:2.3022:2.6755:0.8605:1.5700:0|512400.XSHG:2.2767:2.8386:0.8020:1.9710:0|561330.XSHG:2.2611:2.8378:0.7968:1.9600:0|159870.XSHE:2.1691:2.9001:0.7479:0.8330:0|560860.XSHG:2.1306:2.8017:0.7605:1.6240:0|562590.XSHG:2.1103:2.4608:0.8576:1.6970:0,"['512670', '512660', '159583', '515880', '588170', '512400', '561330', '159870', '560860', '562590']"
2026-01-06,False,112,51,159583,159583.XSHE,159583.XSHE:3.5816:4.2177:0.8492:1.3250:0|561330.XSHG:2.9256:3.8168:0.7665:2.0530:0|512400.XSHG:2.8954:3.7469:0.7727:2.0580:0|159870.XSHE:2.8632:3.7471:0.7641:0.8660:0|560860.XSHG:2.7343:3.7487:0.7294:1.7000:0|588170.XSHG:2.7266:3.2192:0.8470:1.6330:0|562590.XSHG:2.5998:3.1365:0.8289:1.7770:0|159516.XSHE:2.3691:2.9340:0.8075:1.6890:0|562800.XSHG:2.3554:3.0880:0.7628:0.9890:0|159667.XSHE:2.2101:2.7762:0.7961:1.6220:0,"['159583', '561330', '512400', '159870', '560860', '588170', '562590', '159516', '562800', '159667']"
2026-01-07,False,112,59,561330,561330.XSHG,561330.XSHG:3.8096:4.9476:0.7700:2.0730:0|588170.XSHG:3.7454:4.7301:0.7918:1.7370:0|512400.XSHG:3.7052:4.7836:0.7746:2.0770:0|562590.XSHG:3.6567:4.8561:0.7530:1.8980:0|159870.XSHE:3.6461:4.5292:0.8050:0.8630:0|560860.XSHG:3.5797:4.9544:0.7225:1.7280:0|159583.XSHE:3.5119:4.0925:0.8581:1.3470:0|159516.XSHE:3.3277:4.5271:0.7351:1.8040:0|562800.XSHG:3.2439:4.1844:0.7752:1.0100:0|561980.XSHG:2.7615:3.7877:0.7291:2.3250:0,"['561330', '588170', '512400', '562590', '159870', '560860', '159583', '159516', '562800', '561980']"
