trade_date,ths_top10_raw,is_weak,candidates_json,local_target,ths_target,target_match,local_top1
2020-04-29,"513100.SH:4.8458,513500.SH:1.4278,159980.SZ:0.9938,513030.SH:0.8262,518880.SH:0.4832",False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 3.544915273661552, ""annualized_return"": 4.140190123454666, ""r_squared"": 0.8562204072656443, ""close"": 1.515}]",512290,513100,False,512290
2020-04-30,"513500.SH:1.8298,513030.SH:1.2190,159980.SZ:0.9872,518880.SH:0.4593,161226.SZ:0.1102",False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 2.455779166272354, ""annualized_return"": 3.122857524830243, ""r_squared"": 0.7863884748971532, ""close"": 1.5}]",512290,513500,False,512290
2020-05-06,"159949.SZ:2.1677,159967.SZ:2.1434,512690.SH:2.1193,513500.SH:1.6072,159915.SZ:1.4615,512170.SH:1.3911,513520.SH:1.2648,159928.SZ:1.2322,159980.SZ:0.9189,512010.SH:0.8611",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.041859874206929, ""annualized_return"": 2.343821291440046, ""r_squared"": 0.8711670474468676, ""close"": 0.39883933649289105}, {""symbol"": ""512290"", ""rank"": 2, ""momentum_score"": 2.0217064225397, ""annualized_return"": 2.6931052520306564, ""r_squared"": 0.7506971445008664, ""close"": 1.528}, {""symbol"": ""159949"", ""rank"": 3, ""momentum_score"": 1.9107432778119453, ""annualized_return"": 2.2265789016194075, ""r_squared"": 0.8581520629797792, ""close"": 0.796}]",159967,159949,False,159967
2020-05-07,"512690.SH:2.3740,159967.SZ:2.3117,159949.SZ:2.2941,159915.SZ:1.5700,513500.SH:1.4199,512170.SH:1.3739,159928.SZ:1.3300,513520.SH:1.2160,515050.SH:1.0628,159980.SZ:0.9183",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.273900757707382, ""annualized_return"": 2.5692676307752307, ""r_squared"": 0.885038495200001, ""close"": 0.4001876777251185}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.192979360647234, ""annualized_return"": 2.4611547299912173, ""r_squared"": 0.8910367698235129, ""close"": 0.793}]",159967,512690,False,159967
2020-05-08,"512690.SH:2.6158,159949.SZ:2.4473,159967.SZ:2.4330,159915.SZ:1.6953,515050.SH:1.4092,513500.SH:1.3916,513520.SH:1.3855,512170.SH:1.3632,159995.SZ:1.2766,512480.SH:1.1889",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.4188322274467824, ""annualized_return"": 2.7173161173633678, ""r_squared"": 0.8901548892271663, ""close"": 0.402614691943128}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.3894907992974237, ""annualized_return"": 2.6409715550177477, ""r_squared"": 0.9047771812450914, ""close"": 0.799}]",159967,512690,False,159967
2020-05-11,"512690.SH:2.7017,159967.SZ:2.1539,159949.SZ:2.0043,513520.SH:1.5881,515050.SH:1.5818,159915.SZ:1.4544,159995.SZ:1.4223,513500.SH:1.4156,512480.SH:1.2146,159928.SZ:1.0948",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.301273378581415, ""annualized_return"": 2.576590415174166, ""r_squared"": 0.8931467589992796, ""close"": 0.399378672985782}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.216839334733257, ""annualized_return"": 2.467956909062345, ""r_squared"": 0.8982488011006255, ""close"": 0.788}, {""symbol"": ""159966"", ""rank"": 3, ""momentum_score"": 2.0769247034046665, ""annualized_return"": 2.2798506436937216, ""r_squared"": 0.9109915639209231, ""close"": 0.4639835136527563}]",159967,512690,False,159967
2020-05-12,"512690.SH:2.6547,159967.SZ:2.1470,159949.SZ:1.8144,515050.SH:1.6135,513520.SH:1.3753,159915.SZ:1.3457,513500.SH:1.0501,159928.SZ:1.0164,512170.SH:0.9097,515030.SH:0.8999",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.331191058920667, ""annualized_return"": 2.5956534250424093, ""r_squared"": 0.8981133753950911, ""close"": 0.40612037914691945}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.118111958170011, ""annualized_return"": 2.353980299132958, ""r_squared"": 0.8998002060383326, ""close"": 0.797}]",159967,512690,False,159967
2020-05-13,"512690.SH:3.3556,159995.SZ:2.6624,159967.SZ:2.4983,512480.SH:2.1854,515050.SH:2.1671,159949.SZ:1.9780,159915.SZ:1.5028,512170.SH:1.2895,513520.SH:1.2340,515030.SH:1.1696",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.4224312349312336, ""annualized_return"": 2.6837305333339643, ""r_squared"": 0.9026357917990664, ""close"": 0.4120530805687204}]",159967,512690,False,159967
2020-05-14,"513100.SH:3.9342,512690.SH:3.5889,159995.SZ:3.4835,512480.SH:2.7914,159967.SZ:2.4505,515050.SH:2.4167,159949.SZ:1.8027,159915.SZ:1.3489,512170.SH:1.1871,515030.SH:1.0642",False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 2.709687278578984, ""annualized_return"": 4.9181635124617005, ""r_squared"": 0.550955101779993, ""close"": 1.103}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 2.4482836870685354, ""annualized_return"": 2.7046690158473226, ""r_squared"": 0.9052063940997725, ""close"": 0.4085473933649289}]",159995,513100,False,159995
2020-05-15,"512480.SH:4.7893,512690.SH:3.4535,513100.SH:3.1040,515050.SH:3.0803,159967.SZ:2.5343,159949.SZ:1.8093,515030.SH:1.3799,159915.SZ:1.3336,512170.SH:1.0571,512670.SH:1.0230",False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 3.982939348370202, ""annualized_return"": 6.414513540459125, ""r_squared"": 0.6209261736292351, ""close"": 1.147}]",159995,512480,False,159995
2020-05-18,"512690.SH:4.1460,159967.SZ:2.5914,513100.SH:2.4250,159949.SZ:1.5665,512170.SH:1.2542,159915.SZ:1.2435,515030.SH:1.2147,159928.SZ:0.9816,513520.SH:0.7268,512010.SH:0.7154",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.5342822187418794, ""annualized_return"": 2.7494018222366914, ""r_squared"": 0.92175767043036, ""close"": 0.4098957345971564}]",159967,512690,False,159967
2020-05-19,"512690.SH:4.4172,513100.SH:2.2902,512670.SH:1.7191,159949.SZ:1.5128,512710.SH:1.3831,512170.SH:1.3478,159915.SZ:1.2931,515030.SH:1.2037,512660.SH:1.0689,159928.SZ:1.0088",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.8440328541322475, ""annualized_return"": 1.0877400557341232, ""r_squared"": 0.7759508806197304, ""close"": 1.001}]",513520,512690,False,513520
2020-05-20,"512690.SH:4.4459,159967.SZ:2.5024,513100.SH:1.8179,512670.SH:1.5088,515050.SH:1.5045,161226.SZ:1.3941,159949.SZ:1.2830,512170.SH:1.1656,512710.SH:1.1320,159915.SZ:1.1096",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.702828254728984, ""annualized_return"": 2.8736983566337773, ""r_squared"": 0.9405400008284276, ""close"": 0.4096260663507109}]",159967,512690,False,159967
2020-05-21,"161226.SZ:1.7458,513100.SH:1.4049,513520.SH:0.7825,159980.SZ:0.6379,518880.SH:0.6369,513500.SH:0.3291,513030.SH:0.1948",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.273260469989595, ""annualized_return"": 2.52930841190152, ""r_squared"": 0.5034026155127381, ""close"": 0.812}]",161226,161226,True,161226
2020-05-22,"161226.SZ:1.8169,513520.SH:0.6863,518880.SH:0.6110,159980.SZ:0.4062,513500.SH:0.2629,513030.SH:0.1770",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.5444564864852535, ""annualized_return"": 2.7633268779395457, ""r_squared"": 0.5589119762902846, ""close"": 0.799}]",161226,161226,True,161226
2020-05-25,"161226.SZ:2.3458,513520.SH:0.8245,518880.SH:0.6453,159980.SZ:0.3871,513030.SH:0.3625,513500.SH:0.3564",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.9983103692769832, ""annualized_return"": 3.1262377484326658, ""r_squared"": 0.6392061417206139, ""close"": 0.806}]",161226,161226,True,161226
2020-05-26,"161226.SZ:3.3551,518880.SH:0.7051,513030.SH:0.6760,513100.SH:0.5037,513500.SH:0.4923,159980.SZ:0.3385,159985.SZ:0.0013",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 2.594401120400866, ""annualized_return"": 3.686323520062663, ""r_squared"": 0.7037909468013173, ""close"": 0.826}]",161226,161226,True,161226
2020-05-27,"161226.SZ:3.5046,513520.SH:1.4064,513030.SH:1.0101,513500.SH:0.6410,513100.SH:0.4758,159980.SZ:0.3227,159985.SZ:0.0343",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.191192707405004, ""annualized_return"": 4.103573561030542, ""r_squared"": 0.7776618744476925, ""close"": 0.818}]",161226,161226,True,161226
2020-05-28,"161226.SZ:4.0054,513520.SH:1.8405,513030.SH:1.5818,513500.SH:0.8752,513100.SH:0.3325,159980.SZ:0.3126,159985.SZ:0.0409",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.7474655720053294, ""annualized_return"": 4.538988657258443, ""r_squared"": 0.8256168620321702, ""close"": 0.83}]",161226,161226,True,161226
2020-05-29,"161226.SZ:4.2152,513520.SH:2.0821,513030.SH:1.8844,513500.SH:0.8790,513100.SH:0.1964,159985.SZ:0.0530",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.048613593589473, ""annualized_return"": 4.759935088138905, ""r_squared"": 0.8505606733331414, ""close"": 0.832}]",161226,161226,True,161226
2020-06-01,"513030.SH:2.3151,513520.SH:2.1392,513500.SH:0.8663,518880.SH:0.4465,159980.SZ:0.3336,513100.SH:0.1236,159985.SZ:0.0736",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.082118665739266, ""annualized_return"": 2.5029318652439123, ""r_squared"": 0.8318718917809463, ""close"": 1.071}]",513520,513030,False,513520
2020-06-02,"513030.SH:2.8916,512690.SH:2.6546,513520.SH:2.5104,513500.SH:0.8628,159981.SZ:0.6358,512170.SH:0.5389,515030.SH:0.5141,518880.SH:0.4206,159980.SZ:0.3489,512400.SH:0.2299",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 2.4971075460890932, ""annualized_return"": 3.503822895641723, ""r_squared"": 0.7126808690003008, ""close"": 0.999}, {""symbol"": ""513520"", ""rank"": 2, ""momentum_score"": 2.3211922338332123, ""annualized_return"": 2.7849703210929877, ""r_squared"": 0.8334710845041389, ""close"": 1.085}]",513030,513030,True,513030
2020-06-03,"513030.SH:3.6849,513520.SH:2.6971,512690.SH:2.3810,513500.SH:0.9741,159981.SZ:0.6593,515030.SH:0.5540,512170.SH:0.5259,159980.SZ:0.3888,518880.SH:0.3315,512100.SH:0.2596",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 3.1891123249681934, ""annualized_return"": 4.3326528142228895, ""r_squared"": 0.7360645917667873, ""close"": 1.021}]",513030,513030,True,513030
2020-06-04,"161226.SZ:3.8961,513520.SH:2.8124,512690.SH:2.6019,513500.SH:1.0824,515030.SH:0.6896,512170.SH:0.5185,159981.SZ:0.4586,159980.SZ:0.3802,159985.SZ:0.3105,512100.SH:0.2717",False,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.58439332264758, ""annualized_return"": 5.266092340460102, ""r_squared"": 0.870549361131605, ""close"": 0.828}]",161226,161226,True,161226
2020-06-05,"161226.SZ:3.0410,513520.SH:2.9239,512690.SH:2.8330,513500.SH:1.2001,515030.SH:0.7089,512170.SH:0.5461,159981.SZ:0.4869,159980.SZ:0.4282,159985.SZ:0.4184,159992.SZ:0.2934",False,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.8705824490366716, ""annualized_return"": 4.588770991398439, ""r_squared"": 0.8434900011990143, ""close"": 0.832}]",161226,161226,True,161226
2020-06-08,"513520.SH:3.2364,512690.SH:2.7917,161226.SZ:2.2946,513500.SH:1.5305,515030.SH:0.8360,159981.SZ:0.5510,159980.SZ:0.5450,512170.SH:0.3979,159985.SZ:0.3675,159928.SZ:0.3214",False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.9981789394592444, ""annualized_return"": 3.44732284678096, ""r_squared"": 0.8697122586759993, ""close"": 1.096}, {""symbol"": ""161226"", ""rank"": 2, ""momentum_score"": 2.997670241461988, ""annualized_return"": 3.752266641041116, ""r_squared"": 0.7988958483585391, ""close"": 0.83}]",513520,513520,True,513520
2020-06-09,"513520.SH:3.5446,512690.SH:2.9472,513500.SH:2.0541,161226.SZ:1.5976,515030.SH:1.0914,159980.SZ:0.6520,159981.SZ:0.4922,512170.SH:0.3889,159928.SZ:0.3677,159985.SZ:0.3625",False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.3781047682717085, ""annualized_return"": 3.7685759441390516, ""r_squared"": 0.8963876059139501, ""close"": 1.11}]",513520,513520,True,513520
2020-06-10,"513520.SH:3.8511,512690.SH:2.8889,513500.SH:2.3261,515030.SH:1.4599,161226.SZ:1.2330,159980.SZ:0.7593,513090.SH:0.6160,512170.SH:0.4785,159981.SZ:0.4531,159992.SZ:0.4203",False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.754829958088212, ""annualized_return"": 4.088770046377188, ""r_squared"": 0.9183274959214545, ""close"": 1.119}]",513520,513520,True,513520
2020-06-11,"513520.SH:3.1180,512690.SH:2.5150,161226.SZ:0.9256,159980.SZ:0.8299,513090.SH:0.6582,512170.SH:0.4961,159992.SZ:0.4578,159949.SZ:0.4403,512010.SH:0.4401,159981.SZ:0.4125",False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.397769752348205, ""annualized_return"": 3.749758659095076, ""r_squared"": 0.9061302503047446, ""close"": 1.087}]",513520,513520,True,513520
2020-06-12,"513520.SH:2.2542,512690.SH:2.2509,515030.SH:1.7373,159980.SZ:0.8267,512170.SH:0.6391,159949.SZ:0.6201,513090.SH:0.5881,512010.SH:0.5686,159992.SZ:0.5592,161226.SZ:0.5055",False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.704041721806369, ""annualized_return"": 3.150062782188048, ""r_squared"": 0.8584088346099977, ""close"": 1.072}]",513520,513520,True,513520
2020-06-15,"513030.SH:3.9792,515030.SH:1.8349,512690.SH:1.6167,513520.SH:1.2472,159949.SZ:0.8427,512170.SH:0.8353,159980.SZ:0.7646,159992.SZ:0.6697,512010.SH:0.6427,159967.SZ:0.6040",False,"[{""symbol"": ""515030"", ""rank"": 1, ""momentum_score"": 1.7617194478802436, ""annualized_return"": 2.416712449516192, ""r_squared"": 0.7289735476113126, ""close"": 0.924}, {""symbol"": ""513520"", ""rank"": 2, ""momentum_score"": 1.7157847918699818, ""annualized_return"": 2.3475043343654516, ""r_squared"": 0.730897390370004, ""close"": 1.041}]",515030,513030,False,515030
2020-06-16,"513030.SH:4.0146,515030.SH:2.1640,512690.SH:1.5455,513520.SH:1.4125,159949.SZ:1.1706,512170.SH:1.1498,512980.SH:1.0187,159992.SZ:0.8952,159980.SZ:0.8861,512010.SH:0.8629",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 4.814996249286436, ""annualized_return"": 6.3912231064790985, ""r_squared"": 0.7533763364331995, ""close"": 1.03}]",513030,513030,True,513030
2020-06-17,"513030.SH:3.1867,515030.SH:2.0275,159949.SZ:1.4829,159992.SZ:1.4041,512980.SH:1.3466,513520.SH:1.1964,159967.SZ:1.1681,512690.SH:1.1578,159915.SZ:1.1433,159980.SZ:0.8754",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 4.055379159602425, ""annualized_return"": 5.562367405329492, ""r_squared"": 0.7290743066912173, ""close"": 1.038}]",513030,513030,True,513030
2020-06-18,"513030.SH:2.3469,515030.SH:2.0936,512170.SH:1.8243,159949.SZ:1.8226,512980.SH:1.6737,512010.SH:1.5289,159915.SZ:1.3899,159967.SZ:1.2275,515210.SH:1.1034,512690.SH:0.9551",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 3.2389875649106883, ""annualized_return"": 4.667700736650279, ""r_squared"": 0.6939150017648967, ""close"": 1.037}]",513030,513030,True,513030
2020-06-19,"159949.SZ:2.6575,512170.SH:2.5568,512010.SH:2.1644,159992.SZ:2.0804,512980.SH:1.9990,159915.SZ:1.9533,159967.SZ:1.8864,513030.SH:1.6336,515050.SH:1.4759,515210.SH:1.1574",False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 4.148811858457391, ""annualized_return"": 5.112760685917215, ""r_squared"": 0.8114621656133912, ""close"": 1.848}]",512290,159949,False,512290
2020-06-22,"159949.SZ:3.4257,515030.SH:3.3179,512170.SH:3.2198,512010.SH:2.8907,159992.SZ:2.6330,159915.SZ:2.5137,159967.SZ:2.3532,515050.SH:2.0885,512980.SH:2.0476,512100.SH:1.2068",False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 4.937727765128041, ""annualized_return"": 5.925617503619146, ""r_squared"": 0.8332849297330212, ""close"": 1.875}]",512290,159949,False,512290
2020-06-23,"159949.SZ:4.4914,512170.SH:4.4424,512010.SH:4.0100,159992.SZ:3.7321,515030.SH:3.4579,159967.SZ:3.3703,159915.SZ:3.3071,515050.SH:2.7636,512980.SH:2.7582,513090.SH:2.0499",False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 3.6108497730670064, ""annualized_return"": 4.198867079409619, ""r_squared"": 0.8599581041214358, ""close"": 0.922}, {""symbol"": ""515030"", ""rank"": 2, ""momentum_score"": 3.278674090601841, ""annualized_return"": 3.74613103120066, ""r_squared"": 0.8752160731417352, ""close"": 0.99}]",159949,159949,True,159949
2020-06-24,"512170.SH:4.7936,512010.SH:4.4030,159992.SZ:3.9745,159915.SZ:3.8424,159967.SZ:3.8149,515030.SH:3.7921,515050.SH:3.5870,512980.SH:3.0851,513090.SH:2.3385,512690.SH:1.5862",False,"[{""symbol"": ""513050"", ""rank"": 1, ""momentum_score"": 4.113077099665419, ""annualized_return"": 4.74733100140641, ""r_squared"": 0.8663977924536773, ""close"": 1.869}, {""symbol"": ""159929"", ""rank"": 2, ""momentum_score"": 3.8365178667562003, ""annualized_return"": 4.29113487005696, ""r_squared"": 0.8940566966391514, ""close"": 2.109}]",513050,512170,False,513050
2020-06-29,"159992.SZ:4.8574,159967.SZ:4.3435,159915.SZ:4.0361,515050.SH:3.4444,515030.SH:3.4337,512980.SH:2.6466,512690.SH:1.7279,159998.SZ:1.5782,510500.SH:1.3146,159928.SZ:1.2655",False,"[{""symbol"": ""513050"", ""rank"": 1, ""momentum_score"": 4.843852108763187, ""annualized_return"": 5.35758296907039, ""r_squared"": 0.904111450392276, ""close"": 1.831}]",513050,159992,False,513050
2020-06-30,"159915.SZ:4.8143,515050.SH:4.4765,515030.SH:3.4023,512690.SH:2.1214,159998.SZ:2.0300,515980.SH:1.5136,159928.SZ:1.4734,510500.SH:1.4390,512100.SH:1.3772,515880.SH:1.3412",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 4.810291823602159, ""annualized_return"": 5.119165074878086, ""r_squared"": 0.9396633539340822, ""close"": 0.4765037914691943}, {""symbol"": ""515000"", ""rank"": 2, ""momentum_score"": 4.651769990498107, ""annualized_return"": 4.961627868454214, ""r_squared"": 0.9375491499622195, ""close"": 0.8223956403269755}, {""symbol"": ""159915"", ""rank"": 3, ""momentum_score"": 4.533190091477935, ""annualized_return"": 4.776880881891375, ""r_squared"": 0.9489853742559826, ""close"": 2.359}]",159967,159915,False,159967
2020-07-01,"159967.SZ:4.8842,159915.SZ:4.7197,515050.SH:4.3372,512690.SH:3.2002,515030.SH:3.0820,512980.SH:2.6431,159998.SZ:2.1201,159928.SZ:2.0100,512880.SH:2.0078,513090.SH:1.5288",False,"[{""symbol"": ""515000"", ""rank"": 1, ""momentum_score"": 4.948459295901321, ""annualized_return"": 5.229504304449629, ""r_squared"": 0.9462578110301629, ""close"": 0.8209111716621255}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 4.854185110608902, ""annualized_return"": 5.143251251455221, ""r_squared"": 0.943797001796377, ""close"": 0.4676047393364929}, {""symbol"": ""159915"", ""rank"": 3, ""momentum_score"": 4.7009270508274446, ""annualized_return"": 4.933946818217856, ""r_squared"": 0.9527721363898733, ""close"": 2.342}, {""symbol"": ""159991"", ""rank"": 4, ""momentum_score"": 4.502740429769315, ""annualized_return"": 4.862183700366445, ""r_squared"": 0.9260736959465272, ""close"": 0.44455932203389836}]",515000,159967,False,515000
2020-07-02,"512010.SH:4.9361,159915.SZ:4.7544,515050.SH:4.4578,159967.SZ:4.2466,515030.SH:2.7004,159928.SZ:2.5884,512980.SH:2.5139,159998.SZ:2.4984,159995.SZ:1.9918,512480.SH:1.9629",False,"[{""symbol"": ""159929"", ""rank"": 1, ""momentum_score"": 4.983272102759526, ""annualized_return"": 5.251752645440532, ""r_squared"": 0.9488779154680684, ""close"": 2.121}, {""symbol"": ""159915"", ""rank"": 2, ""momentum_score"": 4.75188513100211, ""annualized_return"": 4.975200772881416, ""r_squared"": 0.9551142452186968, ""close"": 2.35}, {""symbol"": ""159991"", ""rank"": 3, ""momentum_score"": 4.646237540417517, ""annualized_return"": 4.9847100956634325, ""r_squared"": 0.9320978454613885, ""close"": 0.4434915254237288}, {""symbol"": ""515050"", ""rank"": 4, ""momentum_score"": 4.504279684247217, ""annualized_return"": 4.9836217175048665, ""r_squared"": 0.9038165293376962, ""close"": 0.4467783783783783}, {""symbol"": ""159967"", ""rank"": 5, ""momentum_score"": 4.489704618538541, ""annualized_return"": 4.792946157323153, ""r_squared"": 0.936731703459408, ""close"": 0.4619417061611375}]",159929,512010,False,159929
