trade_date,target_symbol,held_symbol,shares,cash,position_value,equity
2021-09-02,513030,513030,1311400,3240.637877577683,1634004.4,1637245.0378775776
2021-09-03,513030,513030,1311400,3240.637877577683,1644495.6,1647736.2378775778
2021-09-06,513030,513030,1311400,3240.637877577683,1643184.2,1646424.8378775776
2021-09-07,510880,510880,505500,3454.387394665042,1658040.0,1661494.387394665
2021-09-08,510880,510880,505500,3454.387394665042,1676238.0,1679692.387394665
2021-09-09,516150,516150,1027700,3348.4333639452234,1740923.8,1744272.2333639453
2021-09-10,516150,516150,1027700,3348.4333639452234,1762505.5,1765853.9333639452
2021-09-13,512880,512880,1418900,3424.3441429052036,1777881.7,1781306.0441429052
2021-09-14,512400,512400,1041800,3388.8758201610763,1723137.2,1726526.075820161
2021-09-15,159869,159869,1857400,3387.900181066245,1745956.0,1749343.9001810662
2021-09-16,513520,513520,1328100,3362.083654532442,1735826.7,1739188.7836545324
2021-09-17,513520,513520,1328100,3362.083654532442,1742467.2000000002,1745829.2836545326
2021-09-22,513520,513520,1328100,3362.083654532442,1709264.7,1712626.7836545324
2021-09-23,501018,501018,2029600,3353.4443395689595,1727189.5999999999,1730543.0443395688
2021-09-24,501018,501018,2029600,3353.4443395689595,1749515.2,1752868.644339569
2021-09-27,501018,501018,2029600,3353.4443395689595,1777929.6,1781283.044339569
2021-09-28,501018,501018,2029600,3353.4443395689595,1808373.6,1811727.044339569
2021-09-29,511880,511880,17300,6421.832674102625,1759773.3,1766195.1326741027
2021-09-30,501018,501018,2026600,3382.957951262826,1763142.0,1766524.9579512628
2021-10-08,501018,501018,2026600,3382.957951262826,1860418.8,1863801.7579512629
2021-10-11,501018,501018,2026600,3382.957951262826,1896897.6,1900280.557951263
2021-10-12,501018,501018,2026600,3382.957951262826,1890817.8,1894200.7579512629
2021-10-13,501018,501018,2026600,3382.957951262826,1888791.2000000002,1892174.157951263
2021-10-14,501018,501018,2026600,3382.957951262826,1898924.2000000002,1902307.157951263
2021-10-15,501018,501018,2026600,3382.957951262826,1923243.4,1926626.3579512627
