date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,signal_target_match,top1_match,top10_overlap
2021-10-15,13:10:00,501018,"['501018', '159928', '515170', '512690', '159865', '512170', '159883', '159980', '159825']",13:10:00,501018,"['501018', '159928', '515170', '512690', '159865', '512170', '159883', '159980', '159825']",True,True,9
2021-10-18,13:10:00,159865,"['159865', '159980']",13:10:00,159865,"['159865', '159980']",True,True,2
2021-10-19,13:10:00,159865,"['159865', '159825']",13:10:00,159865,"['159865', '159980', '159825']",True,True,2
2021-10-20,13:10:00,159865,"['159865', '159825']",13:10:00,159865,"['159865', '159825']",True,True,2
2021-10-21,13:10:00,159928,"['159928', '159865', '515170', '512690', '159825']",13:10:00,159928,"['159928', '159865', '515170', '512690', '159825']",True,True,5
2021-10-22,13:10:00,501018,"['501018', '159928', '159865', '515170', '512690', '159825', '159852']",13:10:00,501018,"['501018', '159928', '159865', '515170', '512690', '159825', '159852']",True,True,7
2021-10-25,13:10:00,501018,"['501018', '159928', '159865', '515170', '512690', '159980', '159825', '516520', '159915']",13:10:00,501018,"['501018', '159928', '159865', '515170', '512690', '159980', '159825', '516520', '159915']",True,True,9
2021-10-26,13:10:00,501018,"['501018', '159928', '515170', '159865', '512690', '516520', '159980', '159825', '159949', '159915']",13:10:00,501018,"['501018', '159928', '515170', '159865', '512690', '516520', '159980', '159825', '159949', '159915']",True,True,10
2021-10-27,13:10:00,501018,"['501018', '159928', '516520', '515170', '159865', '515790', '159967', '512690', '513330', '159949']",13:10:00,501018,"['501018', '159928', '516520', '515170', '159865', '515790', '159967', '512690', '513330', '159949']",True,True,10
2021-10-28,13:10:00,501018,"['501018', '516520', '159928', '515790', '159967', '515170', '159865', '513330', '159949', '159915']",13:10:00,501018,"['501018', '516520', '159928', '515790', '159967', '516160', '515170', '159865', '513330', '159949']",True,True,9
2021-10-29,13:10:00,513500,"['513500', '513100', '518880']",13:10:00,513500,"['513500', '513100', '518880']",True,True,3
2021-11-01,13:10:00,515790,"['515790', '516520', '515030', '159755', '159840', '159967', '501018', '159949', '159928', '159915']",13:10:00,515790,"['515790', '516520', '516160', '515030', '159755', '159840', '159967', '501018', '159949', '159928']",True,True,9
2021-11-02,13:10:00,515790,"['515790', '516520', '515030', '159755', '159840', '159967', '501018', '159949', '159825', '159915']",13:10:00,515790,"['515790', '516520', '516160', '515030', '159755', '159840', '159967', '501018', '159949', '159825']",True,True,9
2021-11-03,13:10:00,516520,"['516520', '515030', '515790', '159840', '159755', '159967', '159949', '159825', '501018', '159865']",13:10:00,516520,"['516520', '515030', '516160', '515790', '159840', '159755', '159967', '159949', '159825', '501018']",True,True,9
2021-11-04,13:10:00,516520,"['516520', '515030', '159755', '159840', '515790', '159967', '512670', '159825', '159949', '159732']",13:10:00,516520,"['516520', '515030', '159755', '159840', '516160', '515790', '159967', '512670', '159825', '159949']",True,True,9
2021-11-05,13:10:00,516520,"['516520', '159755', '159840', '515030', '512670', '515790', '512660', '159732', '159995', '159967']",13:10:00,516520,"['516520', '159755', '159840', '515030', '516160', '512670', '515790', '512660', '159732', '159995']",True,True,9
2021-11-08,13:10:00,516520,"['516520', '159840', '159755', '515030', '512670', '512660', '159869', '159732', '513100', '159995']",13:10:00,516520,"['516520', '159840', '159755', '515030', '512670', '516160', '512660', '159869', '159732', '513100']",True,True,9
2021-11-09,13:10:00,516520,"['516520', '512670', '159840', '159755', '512660', '515030', '159869', '512710', '513100', '159732']",13:10:00,516520,"['516520', '512670', '159840', '159755', '512660', '515030', '516160', '159869', '512710', '513100']",True,True,9
2021-11-10,13:10:00,512670,"['512670', '512660', '516520', '159869', '512710', '159995', '513100', '159732', '515050', '159967']",13:10:00,512670,"['512670', '512660', '516520', '159869', '512710', '159995', '513100', '159732', '515050', '159967']",True,True,10
2021-11-11,13:10:00,512670,"['512670', '512660', '159869', '516520', '512710', '159995', '159732', '159840', '513100', '159755']",13:10:00,512670,"['512670', '512660', '159869', '516520', '512710', '159995', '159732', '159840', '513100', '159755']",True,True,10
2021-11-12,13:10:00,512670,"['512670', '512660', '159869', '512710', '516520', '159995', '159732', '512480', '515050', '513100']",13:10:00,512670,"['512670', '512660', '159869', '512710', '516520', '159995', '159732', '512480', '515050', '513100']",True,True,10
2021-11-15,13:10:00,512660,"['512660', '512710', '159995', '159732', '515050', '512480', '513100', '515880', '512980', '515980']",13:10:00,512660,"['512660', '512710', '516520', '159995', '159732', '515050', '512480', '513100', '515880', '512980']",True,True,9
2021-11-16,13:10:00,512660,"['512660', '512710', '516520', '515050', '159732', '512980', '159995', '515880', '512480', '515980']",13:10:00,512660,"['512660', '512710', '516520', '515050', '159732', '512980', '159995', '515880', '512480', '515980']",True,True,10
2021-11-17,13:10:00,512980,"['512980', '516520', '515050', '515880', '159732', '159995', '512480', '516190', '515980', '513100']",13:10:00,512980,"['512980', '516520', '515050', '515880', '159732', '159995', '512480', '516190', '515980', '513100']",True,True,10
2021-11-18,13:10:00,515880,"['515880', '516520', '515050', '159732', '512480', '159995', '159865', '159819', '515980', '513100']",13:10:00,515880,"['515880', '516520', '515050', '159732', '512480', '159995', '159865', '159819', '515980', '513100']",True,True,10
2021-11-19,13:10:00,513100,"['513100', '513500', '518880', '513520', '161226', '513030']",13:10:00,513100,"['513100', '513500', '518880', '513520', '161226', '513030']",True,True,6
2021-11-22,13:10:00,512670,"['512670', '512980', '512660', '515880', '516520', '515050', '159732', '512710', '159819', '512480']",13:10:00,512670,"['512670', '512980', '512660', '515880', '516520', '515050', '159732', '512710', '159819', '512480']",True,True,10
2021-11-23,13:10:00,159869,"['159869', '512670', '515880', '512980', '512660', '516520', '515050', '516190', '512710', '159819']",13:10:00,159869,"['159869', '512670', '515880', '512980', '512660', '516520', '515050', '159732', '516190', '512710']",True,True,9
2021-11-24,13:10:00,159869,"['159869', '515880', '512980', '512670', '516520', '512660', '515050', '159732', '512710', '512480']",13:10:00,159869,"['159869', '515880', '512980', '512670', '516520', '512660', '515050', '159732', '512710', '512480']",True,True,10
2021-11-25,13:10:00,515880,"['515880', '512980', '159869', '516520', '512670', '515050', '512660', '159732', '516190', '512480']",13:10:00,515880,"['515880', '512980', '159869', '516520', '512670', '515050', '512660', '159732', '516190', '512480']",True,True,10
2021-11-26,13:10:00,515880,"['515880', '516520', '512980', '512670', '515050', '512660', '159869', '159732', '512100', '159819']",13:10:00,515880,"['515880', '516520', '512980', '512670', '515050', '512660', '159869', '159732', '516150', '512100']",True,True,9
2021-11-29,13:10:00,515880,"['515880', '516520', '512670', '512660', '515050', '159732', '512980', '512100', '512480', '588080']",13:10:00,515880,"['515880', '516520', '516150', '512670', '512660', '515050', '159732', '512980', '512100', '512480']",True,True,9
2021-11-30,13:10:00,516520,"['516520', '515880', '512670', '562800', '512660', '512100', '159732', '515050', '159851', '512480']",13:10:00,516150,"['516150', '516520', '515880', '512670', '562800', '512660', '512100', '159732', '515050', '159851']",False,False,9
2021-12-01,13:10:00,562800,"['562800', '516520', '515880', '512670', '512100', '159851', '512660', '159732', '515050', '512480']",13:10:00,516150,"['516150', '562800', '516520', '515880', '512670', '512100', '159851', '512660', '159732', '515050']",False,False,9
2021-12-02,13:10:00,562800,"['562800', '516520', '512100', '159851', '515880', '512670', '512660', '512400', '159732', '512480']",13:10:00,562800,"['562800', '516520', '512100', '159851', '515880', '512670', '512660', '512400', '159732', '512480']",True,True,10
2021-12-03,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2021-12-06,13:10:00,562800,"['562800', '159851', '512100', '516520', '512670', '512400', '515210', '512660', '512690', '515880']",13:10:00,562800,"['562800', '159851', '512100', '516520', '512670', '512400', '515210', '512660', '512690', '515880']",True,True,10
2021-12-07,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2021-12-08,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,True,1
2021-12-09,13:10:00,562800,"['562800', '515210', '512690', '159851', '512400', '515220', '516520', '159732', '512200', '515170']",13:10:00,516150,"['516150', '562800', '515210', '512690', '159851', '512400', '515220', '516520', '159732', '512200']",False,False,9
2021-12-10,13:10:00,512690,"['512690', '562800', '515210', '159851', '515220', '515170', '159732', '512400', '516520', '512890']",13:10:00,516150,"['516150', '512690', '562800', '515210', '159851', '515220', '515170', '159732', '512400', '516520']",False,False,9
2021-12-13,13:10:00,512690,"['512690', '515210', '562800', '515220', '159851', '515170', '159732', '516520', '512400', '510760']",13:10:00,512690,"['512690', '516150', '515210', '562800', '515220', '159851', '515170', '159732', '512890', '516520']",True,True,8
2021-12-14,13:10:00,512690,"['512690', '515170', '515220', '159851', '515210', '562800', '159732', '159928', '512880', '510760']",13:10:00,512690,"['512690', '516150', '515170', '515220', '159851', '515210', '562800', '159732', '159928', '512880']",True,True,9
2021-12-15,13:10:00,512690,"['512690', '515170', '515220', '159851', '159732', '515210', '562800', '159928', '512880', '510760']",13:10:00,512690,"['512690', '515170', '515220', '159851', '516150', '159732', '515210', '562800', '159928', '512880']",True,True,9
2021-12-16,13:10:00,512690,"['512690', '515220', '515170', '159851', '159732', '515210', '512880', '159928', '510760', '512890']",13:10:00,512690,"['512690', '515220', '515170', '159851', '159732', '515210', '516150', '512880', '159928', '510760']",True,True,9
2021-12-17,13:10:00,512690,"['512690', '515220', '159851', '515170', '512880', '515210', '159732', '512070', '512890', '513090']",13:10:00,512690,"['512690', '515220', '159851', '515170', '512880', '515210', '159732', '512070', '512890', '513090']",True,True,10
2021-12-20,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2021-12-21,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2021-12-22,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2021-12-23,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2021-12-24,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2021-12-27,13:10:00,159985,"['159985', '159980', '513500']",13:10:00,159985,"['159985', '159980', '513500']",True,True,3
2021-12-28,13:10:00,159985,"['159985', '513500', '159980', '518880']",13:10:00,159985,"['159985', '513500', '159980', '518880']",True,True,4
2021-12-29,13:10:00,512980,"['512980', '159985', '159865', '159869', '512200', '512890', '159851', '510760', '515050', '159732']",13:10:00,512980,"['512980', '159985', '159865', '159869', '512200', '512890', '159851', '510760', '515050', '159732']",True,True,10
2021-12-30,13:10:00,159985,"['159985', '513500', '159980', '501018', '513520']",13:10:00,159985,"['159985', '513500', '159980', '513030', '501018', '513520']",True,True,5
2021-12-31,13:10:00,513500,"['513500', '159980', '501018', '513030', '518880', '513100', '161226']",13:10:00,513500,"['513500', '159980', '501018', '513030', '518880', '513100', '161226']",True,True,7
2022-01-04,13:10:00,512980,"['512980', '516190', '159865', '159869', '159766', '159985', '501018', '512200', '512890', '515050']",13:10:00,512980,"['512980', '516190', '159865', '159869', '159766', '159985', '501018', '512200', '512890', '515050']",True,True,10
2022-01-05,13:10:00,159985,"['159985', '501018', '513500', '159980', '518880']",13:10:00,159985,"['159985', '501018', '513500', '159980', '513030', '518880', '513520']",True,True,5
2022-01-06,13:10:00,501018,"['501018', '159980', '513030']",13:10:00,501018,"['501018', '159980', '513030']",True,True,3
2022-01-07,13:10:00,501018,"['501018', '159980', '513030']",13:10:00,501018,"['501018', '159980', '513030']",True,True,3
2022-01-10,13:10:00,501018,"['501018', '159985', '159980', '513030']",13:10:00,501018,"['501018', '159985', '159980', '513030']",True,True,4
2022-01-11,13:10:00,501018,"['501018', '159980', '518880']",13:10:00,501018,"['501018', '159980', '518880']",True,True,3
2022-01-12,13:10:00,501018,"['501018', '159980', '159985', '513030', '518880']",13:10:00,501018,"['501018', '159980', '159985', '513030', '518880']",True,True,5
2022-01-13,13:10:00,501018,"['501018', '159980', '513030', '159985', '518880', '161226']",13:10:00,501018,"['501018', '159980', '513030', '159985', '518880', '161226']",True,True,6
2022-01-14,13:10:00,501018,"['501018', '159980', '513030', '518880', '161226']",13:10:00,501018,"['501018', '159980', '513030', '518880', '161226']",True,True,5
2022-01-17,13:10:00,501018,"['501018', '159980', '518880', '161226']",13:10:00,501018,"['501018', '159980', '518880', '161226']",True,True,4
2022-01-18,13:10:00,501018,"['501018', '159980', '518880']",13:10:00,501018,"['501018', '159980', '518880']",True,True,3
2022-01-19,13:10:00,501018,"['501018', '159981', '159766', '159980', '159865', '512890', '512200', '510880', '513030', '512800']",13:10:00,501018,"['501018', '159981', '159766', '159980', '159865', '512890', '512200', '510880', '513030', '512800']",True,True,10
2022-01-20,13:10:00,501018,"['501018', '159980', '518880', '159985', '161226']",13:10:00,501018,"['501018', '159980', '518880', '159985', '161226']",True,True,5
2022-01-21,13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",True,True,5
2022-01-24,13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",True,True,5
2022-01-25,13:10:00,518880,"['518880', '161226', '159985']",13:10:00,518880,"['518880', '161226', '159985']",True,True,3
2022-01-26,13:10:00,501018,"['501018', '518880', '161226', '159985']",13:10:00,501018,"['501018', '518880', '161226', '159985']",True,True,4
2022-01-27,13:10:00,501018,"['501018', '159980', '159985']",13:10:00,501018,"['501018', '159980', '159985']",True,True,3
