date,time,target,top10,top10_raw
2023-11-03,13:10:00,513120,"['513120', '561980']","513120.SH:0.9427,561980.SH:0.3543"
2023-11-06,13:10:00,513120,"['513120', '561980', '518880']","513120.SH:1.4374,561980.SH:0.4624,518880.SH:0.2436"
2023-11-07,13:10:00,513120,"['513120', '159892', '561980', '513310', '518880']","513120.SH:1.9204,159892.SZ:1.1011,561980.SH:0.5304,513310.SH:0.4745,518880.SH:0.2717"
2023-11-08,13:10:00,513120,"['513120', '159892', '561980', '513310', '512480', '159995', '588200', '159985', '518880']","513120.SH:2.4940,159892.SZ:1.6800,561980.SH:0.7229,513310.SH:0.7137,512480.SH:0.6574,159995.SZ:0.5564,588200.SH:0.5167,159985.SZ:0.4645,518880.SH:0.2708"
2023-11-09,13:10:00,513120,"['513120', '159892', '513310', '512480', '561980', '159985', '588200', '159995', '512880', '518880']","513120.SH:2.6177,159892.SZ:1.9642,513310.SH:0.7988,512480.SH:0.7163,561980.SH:0.7132,159985.SZ:0.6813,588200.SH:0.5995,159995.SZ:0.5944,512880.SH:0.2496,518880.SH:0.2431"
2023-11-10,13:10:00,513120,"['513120', '159892', '513310', '159985', '512480', '561980', '588200', '159995', '159516', '512880']","513120.SH:2.7594,159892.SZ:2.2654,513310.SH:0.8880,159985.SZ:0.8455,512480.SH:0.7451,561980.SH:0.7387,588200.SH:0.6705,159995.SZ:0.6195,159516.SZ:0.3986,512880.SH:0.3966"
2023-11-13,13:10:00,513120,"['513120', '159892', '159985', '513310', '588200', '512480', '561980', '159995', '159516', '512880']","513120.SH:2.4376,159892.SZ:2.2019,159985.SZ:0.9985,513310.SH:0.8913,588200.SH:0.7948,512480.SH:0.7770,561980.SH:0.6943,159995.SZ:0.6234,159516.SZ:0.4986,512880.SH:0.4493"
2023-11-14,13:10:00,159892,"['159892', '513120', '159985', '588200', '513310', '512480', '561980', '588220', '159995', '159516']","159892.SZ:2.1442,513120.SH:2.1170,159985.SZ:1.0663,588200.SH:0.9980,513310.SH:0.9121,512480.SH:0.8756,561980.SH:0.7301,588220.SH:0.7224,159995.SZ:0.6897,159516.SZ:0.6333"
2023-11-15,13:10:00,159892,"['159892', '513120', '588200', '159869', '512480', '159985', '513310', '588220', '159995', '159516']","159892.SZ:2.1407,513120.SH:1.9593,588200.SH:1.3491,159869.SZ:1.3125,512480.SH:1.0820,159985.SZ:1.0432,513310.SH:1.0345,588220.SH:1.0064,159995.SZ:0.8663,159516.SZ:0.7898"
2023-11-16,13:10:00,159892,"['159892', '159869', '513120', '588200', '512980', '588220', '513310', '512480', '159985', '563300']","159892.SZ:1.9302,159869.SZ:1.8437,513120.SH:1.5079,588200.SH:1.4159,512980.SH:1.1615,588220.SH:1.1466,513310.SH:1.1268,512480.SH:1.0780,159985.SZ:0.9752,563300.SH:0.8577"
2023-11-17,13:10:00,159869,"['159869', '159892', '512980', '588200', '513120', '513310', '588220', '563300', '512480', '159985']","159869.SZ:2.3978,159892.SZ:1.8543,512980.SH:1.7631,588200.SH:1.5528,513120.SH:1.3762,513310.SH:1.3199,588220.SH:1.2982,563300.SH:1.1610,512480.SH:1.0986,159985.SZ:0.8099"
2023-11-20,13:10:00,159869,"['159869', '512980', '516190', '159892', '588200', '563300', '588220', '513310', '513120', '159819']","159869.SZ:2.8252,512980.SH:2.3474,516190.SH:1.8258,159892.SZ:1.7931,588200.SH:1.7625,563300.SH:1.5857,588220.SH:1.5188,513310.SH:1.3784,513120.SH:1.2734,159819.SZ:1.2352"
2023-11-21,13:10:00,159869,"['159869', '512980', '516190', '563300', '515980', '588200', '588220', '159892', '159819', '159509']","159869.SZ:3.0000,512980.SH:2.9392,516190.SH:2.1761,563300.SH:1.8821,515980.SH:1.5708,588200.SH:1.5472,588220.SH:1.5285,159892.SZ:1.5166,159819.SZ:1.5103,159509.SZ:1.5053"
2023-11-22,13:10:00,512980,"['512980', '159869', '516190', '159509', '563300', '516510', '515980', '515400', '159819', '159998']","512980.SH:3.4823,159869.SZ:2.9364,516190.SH:2.4701,159509.SZ:2.0478,563300.SH:1.9338,516510.SH:1.7296,515980.SH:1.6887,515400.SH:1.6287,159819.SZ:1.5696,159998.SZ:1.2899"
2023-11-23,13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']","159509.SZ:2.5951,513030.SH:1.5432,513100.SH:1.3760,513520.SH:0.8996,513500.SH:0.8408"
2023-11-24,13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']","159509.SZ:2.8532,513030.SH:1.6449,513100.SH:1.4846,513520.SH:0.9577,513500.SH:0.9429"
2023-11-27,13:10:00,513030,"['513030', '513520', '161226']","513030.SH:1.7661,513520.SH:0.9555,161226.SZ:0.0021"
2023-11-28,13:10:00,513030,"['513030', '513520', '513500', '513310', '161226']","513030.SH:1.7628,513520.SH:0.9132,513500.SH:0.8940,513310.SH:0.3001,161226.SZ:0.0309"
2023-11-29,13:10:00,513030,"['513030', '513520', '513310', '161226']","513030.SH:1.7397,513520.SH:0.9075,513310.SH:0.2533,161226.SZ:0.1012"
2023-11-30,13:10:00,513030,"['513030', '513100', '513520', '513310', '161226']","513030.SH:1.7618,513100.SH:1.0692,513520.SH:0.8677,513310.SH:0.1885,161226.SZ:0.1741"
2023-12-01,13:10:00,513030,"['513030', '513520', '513500', '161226']","513030.SH:1.7424,513520.SH:0.8388,513500.SH:0.5996,161226.SZ:0.3233"
2023-12-04,13:10:00,513030,"['513030', '513520', '513500', '161226']","513030.SH:1.6697,513520.SH:0.7898,513500.SH:0.5234,161226.SZ:0.5102"
2023-12-05,13:10:00,513030,"['513030', '513500']","513030.SH:1.4987,513500.SH:0.4204"
2023-12-06,13:10:00,513030,"['513030', '513520', '513500', '513100', '513290']","513030.SH:1.4172,513520.SH:0.5376,513500.SH:0.3405,513100.SH:0.2234,513290.SH:0.0004"
2023-12-07,13:10:00,513030,"['513030', '513520', '513290', '518880']","513030.SH:1.3110,513520.SH:0.4881,513290.SH:0.0068,518880.SH:0.0017"
2023-12-08,13:10:00,513030,"['513030', '513520', '513500', '159509', '513100', '513290', '518880']","513030.SH:1.2595,513520.SH:0.4341,513500.SH:0.2182,159509.SZ:0.1092,513100.SH:0.0768,513290.SH:0.0354,518880.SH:0.0116"
2023-12-11,13:10:00,513030,"['513030', '513520', '513500', '513290', '513100', '159509']","513030.SH:1.3281,513520.SH:0.3682,513500.SH:0.2202,513290.SH:0.0882,513100.SH:0.0661,159509.SZ:0.0645"
2023-12-12,13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159509']","513030.SH:1.3733,513520.SH:0.3874,513290.SH:0.2480,513500.SH:0.2418,513100.SH:0.0787,159509.SZ:0.0563"
2023-12-13,13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509']","513030.SH:1.2800,513290.SH:0.4379,513520.SH:0.3821,513500.SH:0.2729,513100.SH:0.1057,159509.SZ:0.0678"
2023-12-14,13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509', '518880']","513030.SH:1.2921,513290.SH:0.8849,513520.SH:0.4223,513500.SH:0.3154,513100.SH:0.1519,159509.SZ:0.0878,518880.SH:0.0122"
2023-12-15,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']","513290.SH:1.3514,513030.SH:1.2657,513520.SH:0.5143,513500.SH:0.3567,513100.SH:0.1860,159509.SZ:0.0967,518880.SH:0.0150"
2023-12-18,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']","513290.SH:1.6885,513030.SH:1.1235,513520.SH:0.5720,513500.SH:0.3823,513100.SH:0.2243,159509.SZ:0.1081,518880.SH:0.0158"
2023-12-19,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']","513290.SH:1.9662,513030.SH:0.9796,513520.SH:0.6185,513500.SH:0.4425,513100.SH:0.3020,159509.SZ:0.1630,518880.SH:0.0162,161226.SZ:0.0000"
2023-12-20,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']","513290.SH:2.2811,513030.SH:0.9367,513520.SH:0.7410,513500.SH:0.5207,513100.SH:0.4039,159509.SZ:0.2318,518880.SH:0.0271,161226.SZ:0.0003"
2023-12-21,13:10:00,513520,"['513520', '513500', '513100', '159509', '518880', '161226']","513520.SH:0.9410,513500.SH:0.5670,513100.SH:0.5167,159509.SZ:0.2936,518880.SH:0.0417,161226.SZ:0.0003"
2023-12-22,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '518880', '159980', '161226']","513290.SH:2.2993,513520.SH:0.9617,513500.SH:0.6407,513100.SH:0.6169,159509.SZ:0.3899,518880.SH:0.0670,159980.SZ:0.0066,161226.SZ:0.0000"
2023-12-25,13:10:00,513290,"['513290', '513520', '513030', '513100', '513500', '159509', '518880', '159980', '161226']","513290.SH:2.6359,513520.SH:1.1551,513030.SH:0.7183,513100.SH:0.7126,513500.SH:0.7036,159509.SZ:0.5391,518880.SH:0.0944,159980.SZ:0.0355,161226.SZ:0.0000"
2023-12-26,13:10:00,513290,"['513290', '513520', '513100', '513500', '513030', '159509', '518880', '159980']","513290.SH:2.8280,513520.SH:1.4245,513100.SH:0.7740,513500.SH:0.7311,513030.SH:0.7247,159509.SZ:0.6682,518880.SH:0.1097,159980.SZ:0.1042"
2023-12-27,13:10:00,513290,"['513290', '513520', '513100', '159509', '513500', '513030', '159980', '518880', '159518', '513310']","513290.SH:3.0807,513520.SH:1.6116,513100.SH:0.8833,159509.SZ:0.8807,513500.SH:0.7470,513030.SH:0.7124,159980.SZ:0.1808,518880.SH:0.1271,159518.SZ:0.0262,513310.SH:0.0026"
2023-12-28,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880', '159518', '513310']","513290.SH:3.2413,513520.SH:1.5454,159509.SZ:0.9384,513100.SH:0.9104,513500.SH:0.7391,513030.SH:0.6754,159980.SZ:0.2588,518880.SH:0.1467,159518.SZ:0.0821,513310.SH:0.0162"
2023-12-29,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']","513290.SH:3.2948,513520.SH:1.4579,159509.SZ:0.9724,513100.SH:0.9104,513500.SH:0.7097,513030.SH:0.5389,159980.SZ:0.2729,518880.SH:0.1260"
2024-01-02,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']","513290.SH:3.1262,513520.SH:1.3466,159509.SZ:0.9586,513100.SH:0.8733,513500.SH:0.6637,513030.SH:0.4798,159980.SZ:0.2985,518880.SH:0.1268"
2024-01-03,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']","513290.SH:3.2203,513520.SH:1.1243,159509.SZ:0.6490,513100.SH:0.6296,513500.SH:0.5749,513030.SH:0.3571,159980.SZ:0.3248,518880.SH:0.1447"
2024-01-04,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '159980', '513030', '518880']","513290.SH:2.9329,513520.SH:0.7005,513500.SH:0.4419,513100.SH:0.4164,159509.SZ:0.3946,159980.SZ:0.2887,513030.SH:0.1563,518880.SH:0.1386"
2024-01-05,13:10:00,513290,"['513290', '513520', '518880']","513290.SH:2.7857,513520.SH:0.8334,518880.SH:0.1660"
2024-01-08,13:10:00,513290,"['513290', '513520']","513290.SH:2.4122,513520.SH:0.6263"
2024-01-09,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '513030']","513290.SH:2.5192,513520.SH:0.7206,513500.SH:0.1736,513100.SH:0.0831,159509.SZ:0.0742,513030.SH:0.0131"
2024-01-10,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']","513290.SH:2.4672,513520.SH:0.9478,513500.SH:0.1617,159509.SZ:0.0742,513100.SH:0.0705,513030.SH:0.0073"
2024-01-11,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']","513290.SH:2.3811,513520.SH:1.1577,513500.SH:0.1586,159509.SZ:0.0788,513100.SH:0.0619,513030.SH:0.0035"
2024-01-12,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '501018']","513290.SH:2.0455,513520.SH:1.6005,513500.SH:0.1439,159509.SZ:0.0813,513100.SH:0.0524,501018.SH:0.0000"
2024-01-15,13:10:00,513520,"['513520', '513290', '518880', '513500', '159509', '513100', '501018', '513030']","513520.SH:2.1147,513290.SH:1.7502,518880.SH:0.1378,513500.SH:0.1329,159509.SZ:0.0920,513100.SH:0.0421,501018.SH:0.0003,513030.SH:0.0002"
2024-01-16,13:10:00,513520,"['513520', '518880', '513500', '159509', '513100', '501018']","513520.SH:3.5427,518880.SH:0.1433,513500.SH:0.1224,159509.SZ:0.1115,513100.SH:0.0344,501018.SH:0.0008"
2024-01-17,13:10:00,513500,"['513500', '159509', '513100', '159980']","513500.SH:0.1031,159509.SZ:0.1018,513100.SH:0.0219,159980.SZ:0.0007"
2024-01-18,13:10:00,159509,"['159509', '513500', '513100', '501018']","159509.SZ:0.0971,513500.SH:0.0603,513100.SH:0.0116,501018.SH:0.0010"
2024-01-19,13:10:00,513520,"['513520', '159509', '513500', '513100', '501018']","513520.SH:2.4704,159509.SZ:0.2006,513500.SH:0.0691,513100.SH:0.0296,501018.SH:0.0001"
2024-01-22,13:10:00,513520,"['513520', '159509', '513500', '513100']","513520.SH:2.9233,159509.SZ:0.4110,513500.SH:0.1147,513100.SH:0.1001"
2024-01-23,13:10:00,513520,"['513520', '159509', '513100', '513500']","513520.SH:4.4788,159509.SZ:0.6155,513100.SH:0.1856,513500.SH:0.1571"
2024-01-24,13:10:00,159509,"['159509', '513100', '513500', '513030', '501018']","159509.SZ:0.9424,513100.SH:0.3189,513500.SH:0.2432,513030.SH:0.0214,501018.SH:0.0008"
2024-01-25,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']","159509.SZ:1.2778,513100.SH:0.4409,513500.SH:0.3217,501018.SH:0.0097,513030.SH:0.0081"
2024-01-26,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']","159509.SZ:1.5788,513100.SH:0.5627,513500.SH:0.4119,501018.SH:0.0695,513030.SH:0.0175"
2024-01-29,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']","159509.SZ:1.7689,513100.SH:0.6230,513500.SH:0.4362,501018.SH:0.2169,513030.SH:0.0103"
2024-01-30,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']","159509.SZ:2.3154,513100.SH:0.8228,513500.SH:0.5267,501018.SH:0.4131,513030.SH:0.0296,513290.SH:0.0100"
2024-01-31,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']","159509.SZ:2.3947,513100.SH:0.8824,513500.SH:0.5985,501018.SH:0.5835,513030.SH:0.0581,513290.SH:0.0053"
2024-02-01,13:10:00,501018,['501018'],501018.SH:0.6607
2024-02-02,13:10:00,159509,"['159509', '513100', '513500', '513290']","159509.SZ:2.3488,513100.SH:0.9245,513500.SH:0.6894,513290.SH:0.0001"
2024-02-05,13:10:00,159509,"['159509', '513100', '513500']","159509.SZ:2.6463,513100.SH:1.0531,513500.SH:0.8069"
2024-02-06,13:10:00,159509,"['159509', '513100', '513500']","159509.SZ:2.9724,513100.SH:1.1405,513500.SH:0.8540"
2024-02-07,13:10:00,159509,"['159509', '513100', '513500']","159509.SZ:3.0496,513100.SH:1.1214,513500.SH:0.9341"
2024-02-08,13:10:00,159509,"['159509', '513100', '513500']","159509.SZ:3.2554,513100.SH:1.1050,513500.SH:1.0633"
2024-02-19,13:10:00,159509,"['159509', '512800', '513500', '513100', '512070', '159981']","159509.SZ:3.3479,512800.SH:1.2122,513500.SH:1.1966,513100.SH:1.0863,512070.SH:0.3642,159981.SZ:0.2344"
2024-02-20,13:10:00,159509,"['159509', '512800', '513500', '513100', '510880', '512070', '512890', '159981']","159509.SZ:3.2199,512800.SH:1.4074,513500.SH:1.2001,513100.SH:0.9427,510880.SH:0.5583,512070.SH:0.5103,512890.SH:0.5093,159981.SZ:0.2244"
2024-02-21,13:10:00,159509,"['159509', '512800', '513500', '510880', '512070', '512890', '513100', '159981']","159509.SZ:2.7637,512800.SH:1.6496,513500.SH:1.1039,510880.SH:0.8896,512070.SH:0.8389,512890.SH:0.7780,513100.SH:0.7613,159981.SZ:0.1468"
2024-02-22,13:10:00,159509,"['159509', '512800', '510880', '513500', '512890', '512070', '515220', '513100', '513190', '513920']","159509.SZ:2.8347,512800.SH:1.8156,510880.SH:1.2329,513500.SH:1.1645,512890.SH:1.0271,512070.SH:0.9464,515220.SH:0.9439,513100.SH:0.7024,513190.SH:0.6163,513920.SH:0.5762"
2024-02-23,13:10:00,159509,"['159509', '512800', '510880', '515220', '512890', '513500', '512070', '513190', '513920', '513630']","159509.SZ:3.2910,512800.SH:2.0606,510880.SH:1.6711,515220.SH:1.6516,512890.SH:1.3665,513500.SH:1.3116,512070.SH:1.1774,513190.SH:1.0195,513920.SH:0.9093,513630.SH:0.8279"
2024-02-26,13:10:00,159509,"['159509', '515220', '512800', '510880', '512890', '513190', '513500', '512070', '513920', '513630']","159509.SZ:3.7045,515220.SH:2.1231,512800.SH:1.9767,510880.SH:1.8122,512890.SH:1.4403,513190.SH:1.3766,513500.SH:1.3674,512070.SH:1.2853,513920.SH:1.2282,513630.SH:1.0611"
2024-02-27,13:10:00,159509,"['159509', '515220', '510880', '512800', '513190', '513920', '510900', '513500', '512890', '513630']","159509.SZ:3.6913,515220.SH:2.3648,510880.SH:1.7947,512800.SH:1.6889,513190.SH:1.5948,513920.SH:1.4388,510900.SH:1.3991,513500.SH:1.3909,512890.SH:1.3873,513630.SH:1.2053"
2024-02-28,13:10:00,159509,"['159509', '515220', '515880', '510900', '510880', '513190', '513970', '513920', '512800', '513500']","159509.SZ:3.9068,515220.SH:2.8486,515880.SH:2.6439,510900.SH:1.9943,510880.SH:1.9374,513190.SH:1.8543,513970.SH:1.8034,513920.SH:1.7222,512800.SH:1.5578,513500.SH:1.4745"
2024-02-29,13:10:00,159509,"['159509', '515220', '510900', '513970', '510880', '513190', '513920', '513500', '513630', '512890']","159509.SZ:4.1121,515220.SH:2.8218,510900.SH:2.0860,513970.SH:2.0814,510880.SH:1.8788,513190.SH:1.7294,513920.SH:1.7047,513500.SH:1.4599,513630.SH:1.4465,512890.SH:1.3726"
2024-03-01,13:10:00,159509,"['159509', '513360', '515220', '513970', '510900', '510880', '513180', '513190', '513920', '513500']","159509.SZ:4.3249,513360.SH:3.4321,515220.SH:3.0918,513970.SH:2.0720,510900.SH:2.0708,510880.SH:1.8854,513180.SH:1.6793,513190.SH:1.5956,513920.SH:1.5162,513500.SH:1.4590"
2024-03-04,13:10:00,159998,"['159998', '515400', '515050', '562500', '515220', '159967', '159852', '512980', '513180', '513970']","159998.SZ:4.9933,515400.SH:4.4737,515050.SH:4.3538,562500.SH:3.5355,515220.SH:3.2656,159967.SZ:3.1223,159852.SZ:2.3670,512980.SH:2.2463,513180.SH:2.1781,513970.SH:2.1380"
2024-03-05,13:10:00,159967,"['159967', '159852', '512980', '515220', '516190', '159995', '561980', '159667', '588200', '517520']","159967.SZ:4.4524,159852.SZ:4.1312,512980.SH:3.5112,515220.SH:3.3191,516190.SH:2.9521,159995.SZ:2.8247,561980.SH:2.7904,159667.SZ:2.7740,588200.SH:2.3180,517520.SH:2.2058"
2024-03-06,13:10:00,159995,"['159995', '159667', '561980', '512980', '515220', '159502', '516190', '588200', '512480', '517520']","159995.SZ:3.9616,159667.SZ:3.9312,561980.SH:3.7349,512980.SH:3.6633,515220.SH:3.1637,159502.SZ:3.1392,516190.SH:3.0589,588200.SH:3.0050,512480.SH:2.9866,517520.SH:2.6003"
2024-03-07,13:10:00,159995,"['159995', '561980', '512480', '159516', '588200', '159502', '512980', '517520', '562590', '515220']","159995.SZ:4.7686,561980.SH:4.6310,512480.SH:3.6127,159516.SZ:3.4355,588200.SH:3.4190,159502.SZ:3.3911,512980.SH:3.3717,517520.SH:3.3080,562590.SH:3.1974,515220.SH:3.0488"
2024-03-08,13:10:00,159516,"['159516', '512480', '562590', '517520', '513310', '588200', '516520', '159502', '512980', '588080']","159516.SZ:4.5151,512480.SH:4.3192,562590.SH:4.2521,517520.SH:4.2178,513310.SH:3.9453,588200.SH:3.7292,516520.SH:3.5187,159502.SZ:3.2008,512980.SH:3.0720,588080.SH:2.8565"
2024-03-11,13:10:00,513310,"['513310', '516520', '588200', '512400', '512980', '588080', '159949', '159732', '561330', '515790']","513310.SH:4.8438,516520.SH:4.6498,588200.SH:4.5994,512400.SH:3.6781,512980.SH:3.6081,588080.SH:3.5835,159949.SZ:3.5733,159732.SZ:3.5187,561330.SH:3.4825,515790.SH:3.1595"
2024-03-12,13:10:00,159949,"['159949', '512980', '512400', '159732', '561330', '159869', '588080', '159851', '512660', '159915']","159949.SZ:4.5746,512980.SH:4.4909,512400.SH:4.4145,159732.SZ:4.3676,561330.SH:4.3351,159869.SZ:4.3025,588080.SH:4.2446,159851.SZ:4.0944,512660.SH:3.8360,159915.SZ:3.6672"
2024-03-13,13:10:00,512980,"['512980', '561330', '512400', '159949', '159732', '562800', '512660', '588080', '563300', '159638']","512980.SH:4.9841,561330.SH:4.7636,512400.SH:4.7300,159949.SZ:4.7004,159732.SZ:4.5839,562800.SH:4.2212,512660.SH:4.1623,588080.SH:4.0718,563300.SH:4.0085,159638.SZ:3.9222"
2024-03-14,13:10:00,159851,"['159851', '512980', '562800', '159949', '588200', '560860', '159732', '159840', '512660', '159638']","159851.SZ:4.7080,512980.SH:4.5656,562800.SH:4.5434,159949.SZ:4.4363,588200.SH:4.1107,560860.SH:4.0648,159732.SZ:3.9056,159840.SZ:3.8214,512660.SH:3.8009,159638.SZ:3.7686"
2024-03-15,13:10:00,159995,"['159995', '515790', '512480', '561980', '159967', '562800', '513310', '560860', '159851', '159949']","159995.SZ:4.9698,515790.SH:4.7224,512480.SH:4.6167,561980.SH:4.5885,159967.SZ:4.5472,562800.SH:4.2253,513310.SH:4.0972,560860.SH:4.0130,159851.SZ:3.6694,159949.SZ:3.6074"
2024-03-18,13:10:00,159516,"['159516', '562590', '159509', '515790', '159995', '159967', '562800', '560860', '512480', '159840']","159516.SZ:4.8682,562590.SH:4.8186,159509.SZ:4.6452,515790.SH:4.5499,159995.SZ:4.4605,159967.SZ:4.4390,562800.SH:4.4148,560860.SH:4.3233,512480.SH:4.2304,159840.SZ:4.1563"
2024-03-19,13:10:00,159998,"['159998', '159840', '560860', '159755', '562800', '159516', '159852', '159509', '562590', '515790']","159998.SZ:4.7598,159840.SZ:4.1627,560860.SH:4.1535,159755.SZ:4.1473,562800.SH:4.0541,159516.SZ:4.0387,159852.SZ:4.0072,159509.SZ:3.9209,562590.SH:3.9073,515790.SH:3.8967"
2024-03-20,13:10:00,515980,"['515980', '512400', '516520', '159819', '159755', '159840', '560860', '515400', '159998', '562800']","515980.SH:4.9090,512400.SH:4.7549,516520.SH:4.3446,159819.SZ:4.3026,159755.SZ:3.6993,159840.SZ:3.6904,560860.SH:3.5912,515400.SH:3.5775,159998.SZ:3.3587,562800.SH:3.2942"
2024-03-21,13:10:00,561330,"['561330', '159667', '563300', '512400', '516510', '562500', '515980', '516520', '159755', '159840']","561330.SH:4.9929,159667.SZ:4.7719,563300.SH:4.4198,512400.SH:4.3111,516510.SH:4.1804,562500.SH:3.9948,515980.SH:3.7975,516520.SH:3.7541,159755.SZ:3.4520,159840.SZ:3.3751"
