date,time,value,positions,symbol
2021-06-04,15:10:00,197618.78,501018.XSHG:251500:197176.00,501018
2021-06-07,15:10:00,201178.26,512690.XSHG:129000:200595.00,512690
2021-06-08,15:10:00,189127.48,501018.XSHG:241900:188682.00,501018
2021-06-09,15:10:00,193481.68,501018.XSHG:241900:193036.20,501018
2021-06-10,15:10:00,191788.38,501018.XSHG:241900:191342.90,501018
2021-06-11,15:10:00,191232.82,159995.XSHE:143000:190762.00,159995
2021-06-15,15:10:00,194483.02,501018.XSHG:241300:194005.20,501018
2021-06-16,15:10:00,198102.52,501018.XSHG:241300:197624.70,501018
2021-06-17,15:10:00,197619.92,501018.XSHG:241300:197142.10,501018
2021-06-18,15:10:00,194000.42,501018.XSHG:241300:193522.60,501018
2021-06-21,15:10:00,197137.32,501018.XSHG:241300:196659.50,501018
2021-06-22,15:10:00,200032.92,501018.XSHG:241300:199555.10,501018
2021-06-23,15:10:00,201239.42,501018.XSHG:241300:200761.60,501018
2021-06-24,15:10:00,200212.87,159851.XSHE:164400:199746.00,159851
2021-06-25,15:10:00,202810.1,501018.XSHG:242900:202335.70,501018
2021-06-28,15:10:00,204226.76,588080.XSHG:127500:203617.50,588080
2021-06-29,15:10:00,203778.77,515790.XSHG:152300:203320.50,515790
2021-06-30,15:10:00,206520.17,515790.XSHG:152300:206061.90,515790
2021-07-01,15:10:00,201515.97,516160.XSHG:182600:201042.60,516160
2021-07-02,15:10:00,200055.17,516160.XSHG:182600:199581.80,516160
2021-07-05,15:10:00,201583.84,501018.XSHG:236600:201110.00,501018
2021-07-06,15:10:00,204896.24,501018.XSHG:236600:204422.40,501018
2021-07-07,15:10:00,198901.26,513100.XSHG:40300:198235.70,513100
2021-07-08,15:10:00,198538.56,513100.XSHG:40300:197873.00,513100
2021-07-09,15:10:00,198256.46,513100.XSHG:40300:197590.90,513100
2021-07-12,15:10:00,199505.76,513100.XSHG:40300:198840.20,513100
2021-07-13,15:10:00,200620.49,159967.XSHE:237100:200112.40,159967
2021-07-14,15:10:00,199197.89,159967.XSHE:237100:198689.80,159967
2021-07-15,15:10:00,203228.59,159967.XSHE:237100:202720.50,159967
2021-07-16,15:10:00,197036.82,159870.XSHE:183700:196559.00,159870
2021-07-19,15:10:00,194977.22,159985.XSHE:146200:194446.00,159985
2021-07-20,15:10:00,194392.42,159985.XSHE:146200:193861.20,159985
2021-07-21,15:10:00,193076.62,159985.XSHE:146200:192545.40,159985
